system,arm,question_id,run_id,label,question_type,routed_profile,route_reason,use_node_rag,max_hops,gate_directional_paths,gate_multi_document_paths,gate_evidence_paths,node_ids,exposed_pmids,exposed_edges,exposed_paths,exposure_signature
netmedex_hybrid_rag,H_evidence_gated_four_hop,PP011,formal-v1-gpt-oss:120b-F_adaptive,,mechanism,H_evidence_gated_four_hop,fixed profile,,,,,,,20485626;25646384;29052129;38064540,chronic hepatitis b virus (hbv) infection ->[leads_to] liver fibrosis | liver fibrosis --[associated_with] hbv | hbv ->[causes] chronic liver inflammation | chronic liver inflammation ->[promotes] hcc,chronic hepatitis b virus (hbv) infection|liver fibrosis|hbv|chronic liver inflammation|hcc,
netmedex_hybrid_rag,H_evidence_gated_four_hop,PP012,formal-v1-gpt-oss:120b-F_adaptive,,mechanism,H_evidence_gated_four_hop,fixed profile,,,,,,,29052129;30611768;38064540,chronic hepatitis b virus (hbv) infection ->[leads_to] liver fibrosis | liver fibrosis --[associated_with] hbv | hbv ->[causes] hbv infection | hbv infection ->[causes] hepatocellular carcinoma,chronic hepatitis b virus (hbv) infection|liver fibrosis|hbv|hbv infection|hepatocellular carcinoma,
netmedex_hybrid_rag,H_evidence_gated_four_hop,PP013,formal-v1-gpt-oss:120b-F_adaptive,,mechanism,H_evidence_gated_four_hop,fixed profile,,,,,,,20485626;29052129,chronic hepatitis b virus (hbv) infection ->[causes] chronic liver inflammation | chronic liver inflammation ->[promotes] hcc,chronic hepatitis b virus (hbv) infection|chronic liver inflammation|hcc,
netmedex_hybrid_rag,H_evidence_gated_four_hop,PP014,formal-v1-gpt-oss:120b-F_adaptive,,mechanism,H_evidence_gated_four_hop,fixed profile,,,,,,,29302038;35430804,dysbiosis ->[decreases] fatty acids volatile | fatty acids volatile ->[prevents] bone diseases,dysbiosis|fatty acids volatile|bone diseases,
netmedex_hybrid_rag,H_evidence_gated_four_hop,PP015,formal-v1-gpt-oss:120b-F_adaptive,,mechanism,H_evidence_gated_four_hop,fixed profile,,,,,,,33201261;36289287,cftr ->[causes] cystic fibrosis | cystic fibrosis ->[leads_to] inflammation,cftr|cystic fibrosis|inflammation,
netmedex_hybrid_rag,H_evidence_gated_four_hop,PP016,formal-v1-gpt-oss:120b-F_adaptive,,mechanism,H_evidence_gated_four_hop,fixed profile,,,,,,,36600119;37546931,cftr ->[induces] dysbiosis | dysbiosis --[associated_with] inflammation,cftr|dysbiosis|inflammation,
netmedex_hybrid_rag,H_evidence_gated_four_hop,PP017,formal-v1-gpt-oss:120b-F_adaptive,,mechanism,H_evidence_gated_four_hop,fixed profile,,,,,,,39411648;41997336,hepatitis b chronic ->[increases] liver cirrhosis | liver cirrhosis --[associated_with] carcinoma hepatocellular,hepatitis b chronic|liver cirrhosis|carcinoma hepatocellular,
netmedex_hybrid_rag,H_evidence_gated_four_hop,PP018,formal-v1-gpt-oss:120b-F_adaptive,,mechanism,H_evidence_gated_four_hop,fixed profile,,,,,,,24646638;25918553,dysbiosis ->[leads_to] periodontitis | periodontitis --[associated_with] bone loss,dysbiosis|periodontitis|bone loss,
netmedex_hybrid_rag,H_evidence_gated_four_hop,PP019,formal-v1-gpt-oss:120b-F_adaptive,,mechanism,H_evidence_gated_four_hop,fixed profile,,,,,,,20599675;22179898;24976068;25918553,dysbiosis ->[leads_to] inflammation | inflammation --[associated_with] inflammation | inflammation ->[induces] osteoporosis | osteoporosis ->[causes] bone loss,dysbiosis|inflammation|inflammation|osteoporosis|bone loss,
netmedex_hybrid_rag,H_evidence_gated_four_hop,PP020,formal-v1-gpt-oss:120b-F_adaptive,,mechanism,H_evidence_gated_four_hop,fixed profile,,,,,,,20599675;22179898;25918553,dysbiosis ->[leads_to] periodontitis | periodontitis --[is_a] inflammation | inflammation ->[induces] osteoporosis | osteoporosis ->[causes] bone loss,dysbiosis|periodontitis|inflammation|osteoporosis|bone loss,
