system,question_id,rank,pmid,score
traditional_rag,Q005,5,27809706,0.60240052
traditional_rag,Q005,6,33476985,0.59804709
traditional_rag,Q005,7,40023293,0.58840319
traditional_rag,Q005,8,37956598,0.56702940
traditional_rag,Q005,9,37597424,0.56590197
traditional_rag,Q005,10,32967303,0.55066044
netmedex_hybrid_rag,Q006,1,15861315,0.90817436
netmedex_hybrid_rag,Q006,2,17430168,0.85132986
netmedex_hybrid_rag,Q006,3,24928320,0.80843728
netmedex_hybrid_rag,Q006,4,22112351,0.74288518
netmedex_hybrid_rag,Q006,5,15111011,0.73435777
netmedex_hybrid_rag,Q006,6,39684569,0.73425090
netmedex_hybrid_rag,Q006,7,10569303,0.72647737
netmedex_hybrid_rag,Q006,8,18695354,0.70106170
netmedex_hybrid_rag,Q006,9,15320839,0.67700629
netmedex_hybrid_rag,Q006,10,38385489,0.62836947
traditional_rag,Q006,1,38385489,0.62836947
traditional_rag,Q006,2,15861315,0.60544958
traditional_rag,Q006,3,15815580,0.59072094
traditional_rag,Q006,4,17430168,0.56755324
traditional_rag,Q006,5,35970408,0.55125918
traditional_rag,Q006,6,28057795,0.54557327
traditional_rag,Q006,7,24928320,0.53895819
traditional_rag,Q006,8,22112351,0.49525679
traditional_rag,Q006,9,15111011,0.48957185
traditional_rag,Q006,10,39684569,0.48950060
netmedex_hybrid_rag,Q007,1,27576555,0.96710561
netmedex_hybrid_rag,Q007,2,37579542,0.93579925
netmedex_hybrid_rag,Q007,3,25145755,0.92324086
netmedex_hybrid_rag,Q007,4,30502718,0.91485902
netmedex_hybrid_rag,Q007,5,31295952,0.90712544
netmedex_hybrid_rag,Q007,6,30891627,0.88700232
netmedex_hybrid_rag,Q007,7,34875227,0.86367478
netmedex_hybrid_rag,Q007,8,34635393,0.84334905
netmedex_hybrid_rag,Q007,9,35872102,0.78546249
netmedex_hybrid_rag,Q007,10,27757507,0.72881950
traditional_rag,Q007,1,37670700,0.64895647
traditional_rag,Q007,2,39875232,0.64826061
traditional_rag,Q007,3,27576555,0.64473708
traditional_rag,Q007,4,37579542,0.62386616
traditional_rag,Q007,5,25145755,0.61549391
traditional_rag,Q007,6,30502718,0.60990602
traditional_rag,Q007,7,31295952,0.60475029
traditional_rag,Q007,8,30891627,0.59133488
traditional_rag,Q007,9,34875227,0.57578319
traditional_rag,Q007,10,34635393,0.56223270
netmedex_hybrid_rag,Q008,1,23788646,0.88868630
netmedex_hybrid_rag,Q008,2,37546931,0.87963785
netmedex_hybrid_rag,Q008,3,27588407,0.86774514
netmedex_hybrid_rag,Q008,4,38073491,0.85338617
netmedex_hybrid_rag,Q008,5,35160099,0.83762229
netmedex_hybrid_rag,Q008,6,30546102,0.82394924
netmedex_hybrid_rag,Q008,7,35743652,0.81363586
netmedex_hybrid_rag,Q008,8,28155088,0.78321114
netmedex_hybrid_rag,Q008,9,36600119,0.77070311
netmedex_hybrid_rag,Q008,10,32326161,0.73045657
traditional_rag,Q008,1,23788646,0.59245753
traditional_rag,Q008,2,37546931,0.58642523
traditional_rag,Q008,3,38554847,0.58140759
traditional_rag,Q008,4,27588407,0.57849676
traditional_rag,Q008,5,40824057,0.57558749
traditional_rag,Q008,6,38073491,0.56892411
traditional_rag,Q008,7,40247380,0.56547436
traditional_rag,Q008,8,35160099,0.55841486
traditional_rag,Q008,9,30546102,0.54929949
traditional_rag,Q008,10,35743652,0.54242391
netmedex_hybrid_rag,Q009,1,31114509,0.69729140
netmedex_hybrid_rag,Q009,2,29897957,0.62153182
netmedex_hybrid_rag,Q009,3,39122555,0.59011232
netmedex_hybrid_rag,Q009,4,33523949,0.58406472
netmedex_hybrid_rag,Q009,5,26972840,0.57522534
netmedex_hybrid_rag,Q009,6,34821076,0.54511833
netmedex_hybrid_rag,Q009,7,32885495,0.54266087
netmedex_hybrid_rag,Q009,8,40617409,0.53311375
netmedex_hybrid_rag,Q009,9,33601387,0.53004167
netmedex_hybrid_rag,Q009,10,40536399,0.49457872
traditional_rag,Q009,1,31114509,0.69729140
traditional_rag,Q009,2,29897957,0.62153182
traditional_rag,Q009,3,39122555,0.59011232
traditional_rag,Q009,4,33523949,0.58406472
traditional_rag,Q009,5,26972840,0.57522534
traditional_rag,Q009,6,34821076,0.54511833
traditional_rag,Q009,7,32885495,0.54266087
traditional_rag,Q009,8,40617409,0.53311375
traditional_rag,Q009,9,33601387,0.53004167
traditional_rag,Q009,10,40536399,0.49457872
netmedex_hybrid_rag,Q010,1,28158288,0.37199336
netmedex_hybrid_rag,Q010,2,38795694,0.37141974
netmedex_hybrid_rag,Q010,3,40350835,0.36869829
netmedex_hybrid_rag,Q010,4,41961168,0.36009097
netmedex_hybrid_rag,Q010,5,31131457,0.35453840
netmedex_hybrid_rag,Q010,6,27492554,0.35251131
netmedex_hybrid_rag,Q010,7,40024453,0.35132082
netmedex_hybrid_rag,Q010,8,30827108,0.34564720
netmedex_hybrid_rag,Q010,9,40266676,0.34286515
netmedex_hybrid_rag,Q010,10,40358879,0.34132588
traditional_rag,Q010,1,28158288,0.37199336
traditional_rag,Q010,2,38795694,0.37141974
traditional_rag,Q010,3,40350835,0.36869829
traditional_rag,Q010,4,41961168,0.36009097
traditional_rag,Q010,5,31131457,0.35453840
traditional_rag,Q010,6,27492554,0.35251131
traditional_rag,Q010,7,40024453,0.35132082
traditional_rag,Q010,8,30827108,0.34564720
traditional_rag,Q010,9,40266676,0.34286515
traditional_rag,Q010,10,40358879,0.34132588
netmedex_hybrid_rag,Q011,1,35072253,1.03247699
netmedex_hybrid_rag,Q011,2,29167573,0.96492112
netmedex_hybrid_rag,Q011,3,26277279,0.93638756
netmedex_hybrid_rag,Q011,4,35731713,0.93450596
netmedex_hybrid_rag,Q011,5,24009772,0.88382927
netmedex_hybrid_rag,Q011,6,34576192,0.85895760
netmedex_hybrid_rag,Q011,7,30445633,0.84781557
netmedex_hybrid_rag,Q011,8,31205529,0.82268186
netmedex_hybrid_rag,Q011,9,37371530,0.81308818
netmedex_hybrid_rag,Q011,10,40140842,0.79921469
traditional_rag,Q011,1,34062070,0.69019864
traditional_rag,Q011,2,35072253,0.68831800
traditional_rag,Q011,3,29167573,0.64328075
traditional_rag,Q011,4,26277279,0.62425837
traditional_rag,Q011,5,35731713,0.62300397
traditional_rag,Q011,6,24009772,0.58921951
traditional_rag,Q011,7,34576192,0.57263840
traditional_rag,Q011,8,25710562,0.57205140
traditional_rag,Q011,9,30445633,0.56521038
traditional_rag,Q011,10,31205529,0.54845457
netmedex_hybrid_rag,Q012,1,30874945,0.64712483
netmedex_hybrid_rag,Q012,2,40651688,0.63950605
netmedex_hybrid_rag,Q012,3,39800461,0.60771698
netmedex_hybrid_rag,Q012,4,34813026,0.57703056
netmedex_hybrid_rag,Q012,5,28127589,0.56377496
netmedex_hybrid_rag,Q012,6,40640358,0.55789979
netmedex_hybrid_rag,Q012,7,29669582,0.52913017
netmedex_hybrid_rag,Q012,8,38824976,0.51360225
netmedex_hybrid_rag,Q012,9,39725872,0.51190110
netmedex_hybrid_rag,Q012,10,32087283,0.50887003
traditional_rag,Q012,1,30874945,0.64712483
traditional_rag,Q012,2,40651688,0.63950605
traditional_rag,Q012,3,39800461,0.60771698
traditional_rag,Q012,4,34813026,0.57703056
traditional_rag,Q012,5,28127589,0.56377496
traditional_rag,Q012,6,40640358,0.55789979
traditional_rag,Q012,7,29669582,0.52913017
traditional_rag,Q012,8,38824976,0.51360225
traditional_rag,Q012,9,39725872,0.51190110
traditional_rag,Q012,10,32087283,0.50887003
netmedex_hybrid_rag,Q013,1,41760861,0.58442804
traditional_rag,Q013,1,41760861,0.58442804
netmedex_hybrid_rag,Q014,1,37014106,1.16648542
netmedex_hybrid_rag,Q014,2,32561292,0.90819963
netmedex_hybrid_rag,Q014,3,31375130,0.75530358
netmedex_hybrid_rag,Q014,4,39354368,0.69592511
netmedex_hybrid_rag,Q014,5,33741556,0.61243241
netmedex_hybrid_rag,Q014,6,30002661,0.51970500
traditional_rag,Q014,1,37014106,0.77765694
traditional_rag,Q014,2,33741556,0.61243241
traditional_rag,Q014,3,32561292,0.60546642
traditional_rag,Q014,4,30002661,0.51970500
traditional_rag,Q014,5,31375130,0.50353572
traditional_rag,Q014,6,39354368,0.46395007
netmedex_hybrid_rag,Q015,1,32735131,0.58611246
netmedex_hybrid_rag,Q015,2,34177896,0.53153225
netmedex_hybrid_rag,Q015,3,36265412,0.46487773
traditional_rag,Q015,1,32735131,0.58611246
traditional_rag,Q015,2,34177896,0.53153225
traditional_rag,Q015,3,36265412,0.46487773
netmedex_hybrid_rag,Q016,1,36142791,1.03694229
netmedex_hybrid_rag,Q016,2,33353564,0.95122998
netmedex_hybrid_rag,Q016,3,39264856,0.93911818
netmedex_hybrid_rag,Q016,4,19437551,0.87612048
traditional_rag,Q016,1,36142791,0.69129486
traditional_rag,Q016,2,33353564,0.63415332
traditional_rag,Q016,3,39264856,0.62607878
traditional_rag,Q016,4,19437551,0.58408032
netmedex_hybrid_rag,Q017,1,23333143,0.81276364
netmedex_hybrid_rag,Q017,2,22285300,0.78659878
netmedex_hybrid_rag,Q017,3,23726091,0.78659079
netmedex_hybrid_rag,Q017,4,23981082,0.77282409
netmedex_hybrid_rag,Q017,5,28135763,0.76950543
netmedex_hybrid_rag,Q017,6,26309584,0.76123194
netmedex_hybrid_rag,Q017,7,23150151,0.75080609
netmedex_hybrid_rag,Q017,8,36891827,0.73167636
netmedex_hybrid_rag,Q017,9,29408797,0.72664921
netmedex_hybrid_rag,Q017,10,39327966,0.71314066
traditional_rag,Q017,1,34415683,0.56296182
traditional_rag,Q017,2,23333143,0.54184242
traditional_rag,Q017,3,23260377,0.53637882
traditional_rag,Q017,4,22285300,0.52439919
traditional_rag,Q017,5,23726091,0.52439386
traditional_rag,Q017,6,23981082,0.51521606
traditional_rag,Q017,7,28135763,0.51300362
traditional_rag,Q017,8,26309584,0.50748796
traditional_rag,Q017,9,23150151,0.50053739
traditional_rag,Q017,10,27380588,0.49644727
netmedex_hybrid_rag,Q018,1,34123476,0.85696002
netmedex_hybrid_rag,Q018,2,35592732,0.77553113
netmedex_hybrid_rag,Q018,3,42162235,0.76959393
netmedex_hybrid_rag,Q018,4,37823709,0.73404911
netmedex_hybrid_rag,Q018,5,41718716,0.70650841
netmedex_hybrid_rag,Q018,6,39039301,0.68626449
netmedex_hybrid_rag,Q018,7,24872026,0.56044785
netmedex_hybrid_rag,Q018,8,31043740,0.52736572
netmedex_hybrid_rag,Q018,9,40594755,0.52066251
netmedex_hybrid_rag,Q018,10,34183838,0.52035619
traditional_rag,Q018,1,34123476,0.57130668
traditional_rag,Q018,2,24872026,0.56044785
traditional_rag,Q018,3,31043740,0.52736572
traditional_rag,Q018,4,40594755,0.52066251
traditional_rag,Q018,5,34183838,0.52035619
traditional_rag,Q018,6,40198121,0.51849559
traditional_rag,Q018,7,35592732,0.51702076
traditional_rag,Q018,8,42162235,0.51306262
traditional_rag,Q018,9,38996350,0.51303280
traditional_rag,Q018,10,39023770,0.50933542
netmedex_hybrid_rag,Q019,1,20498498,0.66271476
netmedex_hybrid_rag,Q019,2,29416297,0.63503607
netmedex_hybrid_rag,Q019,3,36009862,0.62283812
netmedex_hybrid_rag,Q019,4,26654761,0.61149046
netmedex_hybrid_rag,Q019,5,33671547,0.60164931
netmedex_hybrid_rag,Q019,6,19355912,0.58663272
netmedex_hybrid_rag,Q019,7,23108307,0.58444465
netmedex_hybrid_rag,Q019,8,37801761,0.56486919
netmedex_hybrid_rag,Q019,9,19664840,0.56000072
netmedex_hybrid_rag,Q019,10,26464753,0.55470847
traditional_rag,Q019,1,20498498,0.66271476
traditional_rag,Q019,2,29416297,0.63503607
traditional_rag,Q019,3,36009862,0.62283812
traditional_rag,Q019,4,26654761,0.61149046
traditional_rag,Q019,5,33671547,0.60164931
traditional_rag,Q019,6,19355912,0.58663272
traditional_rag,Q019,7,23108307,0.58444465
traditional_rag,Q019,8,37801761,0.56486919
traditional_rag,Q019,9,19664840,0.56000072
traditional_rag,Q019,10,26464753,0.55470847
netmedex_hybrid_rag,Q020,1,39447984,1.00379065
netmedex_hybrid_rag,Q020,2,26157576,0.97569016
netmedex_hybrid_rag,Q020,3,23470835,0.93293985
netmedex_hybrid_rag,Q020,4,35264832,0.93157424
netmedex_hybrid_rag,Q020,5,19898734,0.92794713
netmedex_hybrid_rag,Q020,6,29788568,0.92643967
netmedex_hybrid_rag,Q020,7,17118265,0.92006783
netmedex_hybrid_rag,Q020,8,36713826,0.77687692
netmedex_hybrid_rag,Q020,9,19335070,0.61545471
netmedex_hybrid_rag,Q020,10,41558580,0.45645924
traditional_rag,Q020,1,39447984,0.66919376
traditional_rag,Q020,2,26157576,0.65046010
traditional_rag,Q020,3,23470835,0.62195990
traditional_rag,Q020,4,35264832,0.62104949
traditional_rag,Q020,5,19898734,0.61863142
traditional_rag,Q020,6,29788568,0.61762645
traditional_rag,Q020,7,19335070,0.61545471
traditional_rag,Q020,8,17118265,0.61337855
traditional_rag,Q020,9,36713826,0.51791795
traditional_rag,Q020,10,41558580,0.45645924
netmedex_hybrid_rag,Q021,1,39676197,0.82362419
netmedex_hybrid_rag,Q021,2,36534320,0.62084490
netmedex_hybrid_rag,Q021,3,40279256,0.60182259
netmedex_hybrid_rag,Q021,4,36513134,0.60040936
netmedex_hybrid_rag,Q021,5,41285328,0.57906020
netmedex_hybrid_rag,Q021,6,40429921,0.55768463
netmedex_hybrid_rag,Q021,7,36768138,0.55236177
netmedex_hybrid_rag,Q021,8,31936266,0.53267001
netmedex_hybrid_rag,Q021,9,38634653,0.50280845
netmedex_hybrid_rag,Q021,10,40829258,0.46066435
traditional_rag,Q021,1,36534320,0.62084490
traditional_rag,Q021,2,40279256,0.60182259
traditional_rag,Q021,3,36513134,0.60040936
traditional_rag,Q021,4,41285328,0.57906020
traditional_rag,Q021,5,40429921,0.55768463
traditional_rag,Q021,6,36768138,0.55236177
traditional_rag,Q021,7,39676197,0.54908279
traditional_rag,Q021,8,31936266,0.53267001
traditional_rag,Q021,9,38634653,0.50280845
traditional_rag,Q021,10,40829258,0.46066435
netmedex_hybrid_rag,Q022,1,41154680,0.74369769
traditional_rag,Q022,1,41154680,0.49579846
netmedex_hybrid_rag,Q023,1,32322559,0.98303996
netmedex_hybrid_rag,Q023,2,34905218,0.88161282
netmedex_hybrid_rag,Q023,3,39386828,0.84751580
netmedex_hybrid_rag,Q023,4,26057751,0.82917351
netmedex_hybrid_rag,Q023,5,26861406,0.82176336
netmedex_hybrid_rag,Q023,6,30737895,0.74846797
netmedex_hybrid_rag,Q023,7,41129727,0.73277475
netmedex_hybrid_rag,Q023,8,30279729,0.70567895
netmedex_hybrid_rag,Q023,9,34589393,0.53608235
netmedex_hybrid_rag,Q023,10,38904007,0.51992186
traditional_rag,Q023,1,32322559,0.65535997
traditional_rag,Q023,2,34905218,0.58774188
traditional_rag,Q023,3,39386828,0.56501053
traditional_rag,Q023,4,26057751,0.55278234
traditional_rag,Q023,5,26861406,0.54784224
traditional_rag,Q023,6,38904007,0.51992186
traditional_rag,Q023,7,30737895,0.49897865
traditional_rag,Q023,8,41129727,0.48851650
traditional_rag,Q023,9,31933745,0.48645514
traditional_rag,Q023,10,38476024,0.47929436
netmedex_hybrid_rag,Q024,1,31129811,0.82888910
netmedex_hybrid_rag,Q024,2,40599055,0.78509280
netmedex_hybrid_rag,Q024,3,25469313,0.63929277
netmedex_hybrid_rag,Q024,4,27335248,0.63638426
netmedex_hybrid_rag,Q024,5,33096960,0.61034190
netmedex_hybrid_rag,Q024,6,34645714,0.58670366
netmedex_hybrid_rag,Q024,7,32684523,0.58444858
netmedex_hybrid_rag,Q024,8,31939626,0.56864563
netmedex_hybrid_rag,Q024,9,29533735,0.56170500
netmedex_hybrid_rag,Q024,10,38951811,0.55594169
traditional_rag,Q024,1,25469313,0.63929277
traditional_rag,Q024,2,27335248,0.63638426
traditional_rag,Q024,3,33096960,0.61034190
traditional_rag,Q024,4,34645714,0.58670366
traditional_rag,Q024,5,32684523,0.58444858
traditional_rag,Q024,6,31939626,0.56864563
traditional_rag,Q024,7,29533735,0.56170500
traditional_rag,Q024,8,38951811,0.55594169
traditional_rag,Q024,9,31129811,0.55259273
traditional_rag,Q024,10,35289496,0.54931271
netmedex_hybrid_rag,Q025,1,17380205,0.82377048
netmedex_hybrid_rag,Q025,2,19897286,0.71525745
netmedex_hybrid_rag,Q025,3,26803842,0.52641430
netmedex_hybrid_rag,Q025,4,28192862,0.46053302
traditional_rag,Q025,1,17380205,0.54918032
traditional_rag,Q025,2,26803842,0.52641430
traditional_rag,Q025,3,19897286,0.47683830
traditional_rag,Q025,4,28192862,0.46053302
netmedex_hybrid_rag,Q026,1,40674913,0.70860327
netmedex_hybrid_rag,Q026,2,40917749,0.61554537
netmedex_hybrid_rag,Q026,3,41651593,0.58407660
netmedex_hybrid_rag,Q026,4,35953929,0.56736597
netmedex_hybrid_rag,Q026,5,36326134,0.56405330
netmedex_hybrid_rag,Q026,6,40885307,0.55605709
netmedex_hybrid_rag,Q026,7,39286812,0.55049031
netmedex_hybrid_rag,Q026,8,41300111,0.54919362
netmedex_hybrid_rag,Q026,9,40510181,0.54316984
netmedex_hybrid_rag,Q026,10,36831324,0.52763235
traditional_rag,Q026,1,40917749,0.61554537
traditional_rag,Q026,2,41651593,0.58407660
traditional_rag,Q026,3,35953929,0.56736597
traditional_rag,Q026,4,36326134,0.56405330
traditional_rag,Q026,5,40885307,0.55605709
traditional_rag,Q026,6,39286812,0.55049031
traditional_rag,Q026,7,41300111,0.54919362
traditional_rag,Q026,8,40510181,0.54316984
traditional_rag,Q026,9,36831324,0.52763235
traditional_rag,Q026,10,38061697,0.52731058
netmedex_hybrid_rag,Q027,1,32666762,1.09904871
netmedex_hybrid_rag,Q027,2,21278761,1.05716298
netmedex_hybrid_rag,Q027,3,41226614,1.02848016
netmedex_hybrid_rag,Q027,4,23894780,1.00627414
netmedex_hybrid_rag,Q027,5,24563883,0.99316320
netmedex_hybrid_rag,Q027,6,27043843,0.97739247
netmedex_hybrid_rag,Q027,7,36916543,0.97481504
netmedex_hybrid_rag,Q027,8,28092021,0.95504129
netmedex_hybrid_rag,Q027,9,26593863,0.93850990
netmedex_hybrid_rag,Q027,10,27018618,0.91882685
traditional_rag,Q027,1,32666762,0.73269914
traditional_rag,Q027,2,21278761,0.70477532
traditional_rag,Q027,3,41226614,0.68565344
traditional_rag,Q027,4,23894780,0.67084943
traditional_rag,Q027,5,24563883,0.66210880
traditional_rag,Q027,6,40822954,0.65885383
traditional_rag,Q027,7,27043843,0.65159498
traditional_rag,Q027,8,36916543,0.64987669
traditional_rag,Q027,9,28092021,0.63669419
traditional_rag,Q027,10,34015387,0.62798226
netmedex_hybrid_rag,Q028,1,28938696,0.81167913
netmedex_hybrid_rag,Q028,2,42191394,0.67832929
netmedex_hybrid_rag,Q028,3,16854453,0.53880807
netmedex_hybrid_rag,Q028,4,29108234,0.49456609
netmedex_hybrid_rag,Q028,5,36938944,0.48071776
netmedex_hybrid_rag,Q028,6,21511051,0.47886434
netmedex_hybrid_rag,Q028,7,40603821,0.46724870
netmedex_hybrid_rag,Q028,8,29115423,0.45169020
netmedex_hybrid_rag,Q028,9,26202948,0.43832744
traditional_rag,Q028,1,28938696,0.54111942
traditional_rag,Q028,2,16854453,0.53880807
traditional_rag,Q028,3,29108234,0.49456609
traditional_rag,Q028,4,36938944,0.48071776
traditional_rag,Q028,5,21511051,0.47886434
traditional_rag,Q028,6,40603821,0.46724870
traditional_rag,Q028,7,42191394,0.45221953
traditional_rag,Q028,8,29115423,0.45169020
traditional_rag,Q028,9,26202948,0.43832744
netmedex_hybrid_rag,Q029,1,40681353,0.99387396
netmedex_hybrid_rag,Q029,2,42065920,0.96007545
netmedex_hybrid_rag,Q029,3,40418230,0.93276316
netmedex_hybrid_rag,Q029,4,37107335,0.84031679
netmedex_hybrid_rag,Q029,5,40113668,0.84006470
netmedex_hybrid_rag,Q029,6,39119148,0.60860810
netmedex_hybrid_rag,Q029,7,41587514,0.60009170
traditional_rag,Q029,1,40681353,0.66258264
traditional_rag,Q029,2,42065920,0.64005030
traditional_rag,Q029,3,40418230,0.62184210
traditional_rag,Q029,4,39119148,0.60860810
traditional_rag,Q029,5,41587514,0.60009170
traditional_rag,Q029,6,37107335,0.56021119
traditional_rag,Q029,7,40113668,0.56004313
netmedex_hybrid_rag,Q030,1,37264010,0.95001912
netmedex_hybrid_rag,Q030,2,41443481,0.90196523
netmedex_hybrid_rag,Q030,3,28445690,0.89474916
netmedex_hybrid_rag,Q030,4,31427752,0.89190611
netmedex_hybrid_rag,Q030,5,29489077,0.87029664
netmedex_hybrid_rag,Q030,6,40264292,0.83963800
netmedex_hybrid_rag,Q030,7,41090786,0.82973734
netmedex_hybrid_rag,Q030,8,32158005,0.79665006
netmedex_hybrid_rag,Q030,9,21145432,0.75636943
netmedex_hybrid_rag,Q030,10,23123365,0.67698389
traditional_rag,Q030,1,39089535,0.65404236
traditional_rag,Q030,2,37264010,0.63334608
traditional_rag,Q030,3,39615605,0.60633487
traditional_rag,Q030,4,41443481,0.60131016
traditional_rag,Q030,5,28445690,0.59649944
traditional_rag,Q030,6,31427752,0.59460408
traditional_rag,Q030,7,29489077,0.58019776
traditional_rag,Q030,8,38820411,0.57423042
traditional_rag,Q030,9,40264292,0.55975866
traditional_rag,Q030,10,41090786,0.55315823
netmedex_hybrid_rag,Q031,1,31902917,0.90808483
netmedex_hybrid_rag,Q031,2,33233866,0.89202565
netmedex_hybrid_rag,Q031,3,38590314,0.86564698
netmedex_hybrid_rag,Q031,4,40985485,0.86199266
netmedex_hybrid_rag,Q031,5,31182684,0.84229515
netmedex_hybrid_rag,Q031,6,35216228,0.82334468
netmedex_hybrid_rag,Q031,7,40484710,0.78588277
netmedex_hybrid_rag,Q031,8,37120405,0.59501485
netmedex_hybrid_rag,Q031,9,29528494,0.57630100
netmedex_hybrid_rag,Q031,10,40649943,0.55469683
traditional_rag,Q031,1,31902917,0.60538989
traditional_rag,Q031,2,37120405,0.59501485
traditional_rag,Q031,3,33233866,0.59468377
traditional_rag,Q031,4,38590314,0.57709798
traditional_rag,Q031,5,29528494,0.57630100
traditional_rag,Q031,6,40985485,0.57466177
traditional_rag,Q031,7,31182684,0.56153010
traditional_rag,Q031,8,40649943,0.55469683
traditional_rag,Q031,9,35216228,0.54889645
traditional_rag,Q031,10,41155460,0.54302921
netmedex_hybrid_rag,Q032,1,41919890,0.56542973
netmedex_hybrid_rag,Q032,2,38579176,0.53833556
netmedex_hybrid_rag,Q032,3,37834157,0.51950410
netmedex_hybrid_rag,Q032,4,30364003,0.48783070
traditional_rag,Q032,1,41919890,0.56542973
traditional_rag,Q032,2,38579176,0.53833556
traditional_rag,Q032,3,37834157,0.51950410
traditional_rag,Q032,4,30364003,0.48783070
netmedex_hybrid_rag,Q033,1,34522161,0.97188594
