system,question_id,rank,pmid,score
traditional_rag,Q004,3,38699926,0.59209347
traditional_rag,Q004,4,31590362,0.58895066
traditional_rag,Q004,5,38031951,0.58784730
traditional_rag,Q004,6,32519340,0.56814905
traditional_rag,Q004,7,29693253,0.56290285
traditional_rag,Q004,8,38166505,0.53399877
traditional_rag,Q004,9,30725357,0.52555235
traditional_rag,Q004,10,41109942,0.52416253
netmedex_hybrid_rag,Q005,1,33476985,0.65438061
netmedex_hybrid_rag,Q005,2,22697066,0.65186032
netmedex_hybrid_rag,Q005,3,27766447,0.62847977
netmedex_hybrid_rag,Q005,4,35522844,0.62554636
netmedex_hybrid_rag,Q005,5,40864415,0.62222388
netmedex_hybrid_rag,Q005,6,27809706,0.60240052
netmedex_hybrid_rag,Q005,7,40023293,0.58840319
netmedex_hybrid_rag,Q005,8,37956598,0.56702940
netmedex_hybrid_rag,Q005,9,37597424,0.56590197
netmedex_hybrid_rag,Q005,10,32967303,0.55066044
traditional_rag,Q005,1,22697066,0.65186032
traditional_rag,Q005,2,27766447,0.62847977
traditional_rag,Q005,3,35522844,0.62554636
traditional_rag,Q005,4,40864415,0.62222388
traditional_rag,Q005,5,27809706,0.60240052
traditional_rag,Q005,6,33476985,0.59804709
traditional_rag,Q005,7,40023293,0.58840319
traditional_rag,Q005,8,37956598,0.56702940
traditional_rag,Q005,9,37597424,0.56590197
traditional_rag,Q005,10,32967303,0.55066044
netmedex_hybrid_rag,Q006,1,15861315,0.74354222
netmedex_hybrid_rag,Q006,2,24928320,0.67512282
netmedex_hybrid_rag,Q006,3,38385489,0.62836947
netmedex_hybrid_rag,Q006,4,15815580,0.59072094
netmedex_hybrid_rag,Q006,5,22112351,0.58476691
netmedex_hybrid_rag,Q006,6,17430168,0.56755324
netmedex_hybrid_rag,Q006,7,35970408,0.55125918
netmedex_hybrid_rag,Q006,8,28057795,0.54557327
netmedex_hybrid_rag,Q006,9,15111011,0.48957185
netmedex_hybrid_rag,Q006,10,39684569,0.48950060
traditional_rag,Q006,1,38385489,0.62836947
traditional_rag,Q006,2,15861315,0.60544958
traditional_rag,Q006,3,15815580,0.59072094
traditional_rag,Q006,4,17430168,0.56755324
traditional_rag,Q006,5,35970408,0.55125918
traditional_rag,Q006,6,28057795,0.54557327
traditional_rag,Q006,7,24928320,0.53895819
traditional_rag,Q006,8,22112351,0.49525679
traditional_rag,Q006,9,15111011,0.48957185
traditional_rag,Q006,10,39684569,0.48950060
netmedex_hybrid_rag,Q007,1,27576555,0.76907910
netmedex_hybrid_rag,Q007,2,37670700,0.64895647
netmedex_hybrid_rag,Q007,3,39875232,0.64826061
netmedex_hybrid_rag,Q007,4,37579542,0.62386616
netmedex_hybrid_rag,Q007,5,25145755,0.61549391
netmedex_hybrid_rag,Q007,6,30502718,0.60990602
netmedex_hybrid_rag,Q007,7,31295952,0.60475029
netmedex_hybrid_rag,Q007,8,30891627,0.59133488
netmedex_hybrid_rag,Q007,9,34875227,0.57578319
netmedex_hybrid_rag,Q007,10,34635393,0.56223270
traditional_rag,Q007,1,37670700,0.64895647
traditional_rag,Q007,2,39875232,0.64826061
traditional_rag,Q007,3,27576555,0.64473708
traditional_rag,Q007,4,37579542,0.62386616
traditional_rag,Q007,5,25145755,0.61549391
traditional_rag,Q007,6,30502718,0.60990602
traditional_rag,Q007,7,31295952,0.60475029
traditional_rag,Q007,8,30891627,0.59133488
traditional_rag,Q007,9,34875227,0.57578319
traditional_rag,Q007,10,34635393,0.56223270
netmedex_hybrid_rag,Q008,1,37546931,0.66327640
netmedex_hybrid_rag,Q008,2,28155088,0.62149149
netmedex_hybrid_rag,Q008,3,23788646,0.59245753
netmedex_hybrid_rag,Q008,4,38554847,0.58140759
netmedex_hybrid_rag,Q008,5,27588407,0.57849676
netmedex_hybrid_rag,Q008,6,40824057,0.57558749
netmedex_hybrid_rag,Q008,7,38073491,0.56892411
netmedex_hybrid_rag,Q008,8,40247380,0.56547436
netmedex_hybrid_rag,Q008,9,35160099,0.55841486
netmedex_hybrid_rag,Q008,10,30546102,0.54929949
traditional_rag,Q008,1,23788646,0.59245753
traditional_rag,Q008,2,37546931,0.58642523
traditional_rag,Q008,3,38554847,0.58140759
traditional_rag,Q008,4,27588407,0.57849676
traditional_rag,Q008,5,40824057,0.57558749
traditional_rag,Q008,6,38073491,0.56892411
traditional_rag,Q008,7,40247380,0.56547436
traditional_rag,Q008,8,35160099,0.55841486
traditional_rag,Q008,9,30546102,0.54929949
traditional_rag,Q008,10,35743652,0.54242391
netmedex_hybrid_rag,Q009,1,31114509,0.69729140
netmedex_hybrid_rag,Q009,2,29897957,0.62153182
netmedex_hybrid_rag,Q009,3,39122555,0.59011232
netmedex_hybrid_rag,Q009,4,33523949,0.58406472
netmedex_hybrid_rag,Q009,5,26972840,0.57522534
netmedex_hybrid_rag,Q009,6,34821076,0.54511833
netmedex_hybrid_rag,Q009,7,32885495,0.54266087
netmedex_hybrid_rag,Q009,8,40617409,0.53311375
netmedex_hybrid_rag,Q009,9,33601387,0.53004167
netmedex_hybrid_rag,Q009,10,40536399,0.49457872
traditional_rag,Q009,1,31114509,0.69729140
traditional_rag,Q009,2,29897957,0.62153182
traditional_rag,Q009,3,39122555,0.59011232
traditional_rag,Q009,4,33523949,0.58406472
traditional_rag,Q009,5,26972840,0.57522534
traditional_rag,Q009,6,34821076,0.54511833
traditional_rag,Q009,7,32885495,0.54266087
traditional_rag,Q009,8,40617409,0.53311375
traditional_rag,Q009,9,33601387,0.53004167
traditional_rag,Q009,10,40536399,0.49457872
netmedex_hybrid_rag,Q010,1,28158288,0.37199336
netmedex_hybrid_rag,Q010,2,38795694,0.37141974
netmedex_hybrid_rag,Q010,3,40350835,0.36869829
netmedex_hybrid_rag,Q010,4,41961168,0.36009097
netmedex_hybrid_rag,Q010,5,31131457,0.35453840
netmedex_hybrid_rag,Q010,6,27492554,0.35251131
netmedex_hybrid_rag,Q010,7,40024453,0.35132082
netmedex_hybrid_rag,Q010,8,30827108,0.34564720
netmedex_hybrid_rag,Q010,9,40266676,0.34286515
netmedex_hybrid_rag,Q010,10,40358879,0.34132588
traditional_rag,Q010,1,28158288,0.37199336
traditional_rag,Q010,2,38795694,0.37141974
traditional_rag,Q010,3,40350835,0.36869829
traditional_rag,Q010,4,41961168,0.36009097
traditional_rag,Q010,5,31131457,0.35453840
traditional_rag,Q010,6,27492554,0.35251131
traditional_rag,Q010,7,40024453,0.35132082
traditional_rag,Q010,8,30827108,0.34564720
traditional_rag,Q010,9,40266676,0.34286515
traditional_rag,Q010,10,40358879,0.34132588
