system,arm,question_id,run_id,path_rank,path_id,path_signature,source,bridge,target,relation_1,relation_2,direction_1,direction_2,pmids,score,hop_count,path_text
netmedex_hybrid_rag,F_adaptive,Q008,formal-v1-gpt-4.1-F_adaptive,11,Q008-P11,dcb3364e1f86d683,inflammation,,propionates,inhibits,,forward,undirected,38179971,0.6970,1,inflammation ->[inhibits] propionates
netmedex_hybrid_rag,F_adaptive,Q008,formal-v1-gpt-4.1-F_adaptive,12,Q008-P12,32fb0ca82b51af76,cftr,,nfkb1,regulates,,forward,undirected,27588407,0.6870,1,cftr ->[regulates] nfkb1
netmedex_hybrid_rag,F_adaptive,Q008,formal-v1-gpt-4.1-F_adaptive,13,Q008-P13,6c7cd7eb3aa20bb7,cftr,,ctnnb1,interacts_with,,undirected,undirected,27588407,0.6820,1,cftr --[interacts_with] ctnnb1
netmedex_hybrid_rag,F_adaptive,Q008,formal-v1-gpt-4.1-F_adaptive,14,Q008-P14,9a7a5aff0bfa286a,inflammation,,ivacaftor,ameliorates,,forward,undirected,30546102,0.6790,1,inflammation ->[ameliorates] ivacaftor
netmedex_hybrid_rag,F_adaptive,Q008,formal-v1-gpt-4.1-F_adaptive,15,Q008-P15,4e73cdd41d7d2783,cftr,inflammation,cystic fibrosis,induces,associated_with,forward,undirected,27588407;28155088;30546102;37546931;38073491,0.6700,2,cftr ->[induces] inflammation | inflammation --[associated_with] cystic fibrosis
netmedex_hybrid_rag,F_adaptive,Q008,formal-v1-gpt-4.1-F_adaptive,16,Q008-P16,97b1172d2ece9b48,cftr,,bicarbonates,regulates,,forward,undirected,38554847,0.6600,1,cftr ->[regulates] bicarbonates
netmedex_hybrid_rag,F_adaptive,Q008,formal-v1-gpt-4.1-F_adaptive,17,Q008-P17,2f63ca4690a527d3,cftr,,chlorine,regulates,,forward,undirected,38554847,0.6600,1,cftr ->[regulates] chlorine
netmedex_hybrid_rag,F_adaptive,Q008,formal-v1-gpt-4.1-F_adaptive,18,Q008-P18,a61f5a03ee7e571c,cftr,inflammation,dysbiosis,induces,associated_with,forward,undirected,27588407;28155088;36600119;37546931;38073491,0.6540,2,cftr ->[induces] inflammation | inflammation --[associated_with] dysbiosis
netmedex_hybrid_rag,F_adaptive,Q008,formal-v1-gpt-4.1-F_adaptive,19,Q008-P19,c9cba5ab71a5f069,inflammation,dysbiosis,cystic fibrosis,associated_with,associated_with,undirected,undirected,28155088;30546102;32326161;36600119;38073491,0.6540,2,inflammation --[associated_with] dysbiosis | dysbiosis --[associated_with] cystic fibrosis
netmedex_hybrid_rag,F_adaptive,Q008,formal-v1-gpt-4.1-F_adaptive,20,Q008-P20,4e15b9990da1786a,inflammation,,liver diseases,causes,,forward,undirected,38554847,0.6390,1,inflammation ->[causes] liver diseases
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,1,Q011-P01,b38db92d4efc9078,metformin,,prkaa1,activates,,forward,undirected,24009772;24750786;26277279,1.0340,1,metformin ->[activates] prkaa1
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,2,Q011-P02,866b2c97d551755a,metformin,,mtor,inhibits,,forward,undirected,24750786;29662316;31205529,0.8990,1,metformin ->[inhibits] mtor
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,3,Q011-P03,7c2b6df509c01491,metformin,,akt1,inhibits,,forward,undirected,24009772;24750786;34576192,0.8540,1,metformin ->[inhibits] akt1
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,4,Q011-P04,e5b88abd6a7affef,metformin,,neoplasms,associated_with,,undirected,undirected,26277279;34062070;34576192,0.8540,1,metformin --[associated_with] neoplasms
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,5,Q011-P05,9499e204398b4adb,metformin,,prkaa2,activates,,forward,undirected,34062070;35731713;40140842,0.8090,1,metformin ->[activates] prkaa2
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,6,Q011-P06,ff5f9d33df2734a4,metformin,,casp3,upregulates,,forward,undirected,31205529;33886150;37371530,0.8090,1,metformin ->[upregulates] casp3
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,7,Q011-P07,d5dde47968d54347,metformin,,diabetes mellitus type 2,treats,,forward,undirected,26277279;34062070;35072253,0.8090,1,metformin ->[treats] diabetes mellitus type 2
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,8,Q011-P08,72d7e265ca2f5cbd,metformin,,ddit4,activates,,forward,undirected,26277279;34576192,0.7640,1,metformin ->[activates] ddit4
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,9,Q011-P09,b6da211713ba794e,metformin,,esophageal squamous cell carcinoma,suppresses,,forward,undirected,30445633;40140842,0.7640,1,metformin ->[suppresses] esophageal squamous cell carcinoma
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,10,Q011-P10,fddc612e5659d356,metformin,,colorectal neoplasms,inhibits,,forward,undirected,29167573;35731713,0.7640,1,metformin ->[inhibits] colorectal neoplasms
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,11,Q011-P11,29930ec5534e7077,metformin,,igf1r,downregulates,,forward,undirected,29167573;31205529,0.7630,1,metformin ->[downregulates] igf1r
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,12,Q011-P12,ed6fa8e1ee1a2c81,metformin,,ddit3,upregulates,,forward,undirected,24009772;37371530,0.7550,1,metformin ->[upregulates] ddit3
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,13,Q011-P13,d30e2e9f6dc8555b,metformin,,hif1a,suppresses,,forward,undirected,29662316;35072253,0.7270,1,metformin ->[suppresses] hif1a
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,14,Q011-P14,cddd153289a81cc0,metformin,,tsc2,activates,,forward,undirected,31205529,0.7190,1,metformin ->[activates] tsc2
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,15,Q011-P15,0979c82b68b95704,metformin,,cd19,inhibits,,forward,undirected,29662316,0.7190,1,metformin ->[inhibits] cd19
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,16,Q011-P16,a36b35abc67e61d9,metformin,,bile duct neoplasms,inhibits,,forward,undirected,31205529,0.7190,1,metformin ->[inhibits] bile duct neoplasms
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,17,Q011-P17,f917030a0881b1d7,metformin,,pancreatic neoplasms,inhibits,,forward,undirected,33886150,0.7190,1,metformin ->[inhibits] pancreatic neoplasms
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,18,Q011-P18,1aa30a53b81e1526,metformin,,polycystic ovary syndrome,treats,,forward,undirected,34062070,0.7190,1,metformin ->[treats] polycystic ovary syndrome
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,19,Q011-P19,63a4b034e2fac5e9,metformin,,precursor cell lymphoblastic leukemia-lymphoma,induces,,forward,undirected,24009772,0.7190,1,metformin ->[induces] precursor cell lymphoblastic leukemia-lymphoma
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,20,Q011-P20,5959e9cef7130021,mtor,,metformin,inhibits,,forward,undirected,30445633,0.7140,1,mtor ->[inhibits] metformin
netmedex_hybrid_rag,F_adaptive,Q012,formal-v1-gpt-4.1-F_adaptive,1,Q012-P01,da8bd76246ded51a,microglia,,dihydrotestosterone,inhibits,,forward,undirected,32087283,0.7670,1,microglia ->[inhibits] dihydrotestosterone
netmedex_hybrid_rag,F_adaptive,Q012,formal-v1-gpt-4.1-F_adaptive,2,Q012-P02,fc0dffa1b6992ef7,ro,,alzheimer disease,upregulates,,forward,undirected,40640358,0.7240,1,ro ->[upregulates] alzheimer disease
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,1,Q019-P01,332aa2f850dd44c2,obesity,,non-alcoholic fatty liver disease,associated_with,,undirected,undirected,19355912;20498498;23108307,1.0690,1,obesity --[associated_with] non-alcoholic fatty liver disease
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,2,Q019-P02,4bf2b606bccb9d46,non-alcoholic fatty liver disease,,obesity,associated_with,,undirected,undirected,19355912;20498498;23108307,1.0690,1,non-alcoholic fatty liver disease --[associated_with] obesity
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,3,Q019-P03,081c2968ee3f68ce,non-alcoholic fatty liver disease,,inflammation,associated_with,,undirected,undirected,26464753;29416297;30005625,0.9420,1,non-alcoholic fatty liver disease --[associated_with] inflammation
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,4,Q019-P04,6868533cf22520b7,non-alcoholic fatty liver disease,,insulin resistance,associated_with,,undirected,undirected,19355912;20498498;26464753,0.9140,1,non-alcoholic fatty liver disease --[associated_with] insulin resistance
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,5,Q019-P05,aa534caadcea5e48,non-alcoholic fatty liver disease,,carcinoma hepatocellular,leads_to,,forward,undirected,23108307;26464753;30005625,0.8630,1,non-alcoholic fatty liver disease ->[leads_to] carcinoma hepatocellular
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,6,Q019-P06,4266640bbf6cfec9,non-alcoholic fatty liver disease,,adipoq,associated_with,,undirected,undirected,23108307;29416297;30005625,0.8440,1,non-alcoholic fatty liver disease --[associated_with] adipoq
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,7,Q019-P07,6525ec81c2929110,fatty liver,,adipoq,causes,,forward,undirected,23108307;29416297,0.7840,1,fatty liver ->[causes] adipoq
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,8,Q019-P08,b8664f797943f516,obesity,,carcinoma hepatocellular,leads_to,,forward,undirected,23108307;33671547,0.7740,1,obesity ->[leads_to] carcinoma hepatocellular
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,9,Q019-P09,1e81e55e845653fd,obesity,,inflammation,triggers,,forward,undirected,33671547;36009862,0.7740,1,obesity ->[triggers] inflammation
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,10,Q019-P10,d7463025e5ce8301,non-alcoholic fatty liver disease,,weight loss,ameliorates,,forward,undirected,19664840;37801761,0.7610,1,non-alcoholic fatty liver disease ->[ameliorates] weight loss
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,11,Q019-P11,1b0e93abc022d752,non-alcoholic fatty liver disease,,cotadutide,ameliorates,,forward,undirected,36753306,0.7600,1,non-alcoholic fatty liver disease ->[ameliorates] cotadutide
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,12,Q019-P12,81d3464cfb5f3e3a,fatty liver,,cotadutide,ameliorates,,forward,undirected,36753306,0.7560,1,fatty liver ->[ameliorates] cotadutide
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,13,Q019-P13,97ff4564a6be1443,non-alcoholic fatty liver disease,,resolvin d1,ameliorates,,forward,undirected,24249635,0.7550,1,non-alcoholic fatty liver disease ->[ameliorates] resolvin d1
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,14,Q019-P14,0d0987e005ec21c9,non-alcoholic fatty liver disease,,liver cirrhosis,leads_to,,forward,undirected,20498498,0.7550,1,non-alcoholic fatty liver disease ->[leads_to] liver cirrhosis
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,15,Q019-P15,0514d4987cfd4cb7,non-alcoholic fatty liver disease,,carcinogenesis,leads_to,,forward,undirected,33671547,0.7550,1,non-alcoholic fatty liver disease ->[leads_to] carcinogenesis
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,16,Q019-P16,9b3a86078725db88,non-alcoholic fatty liver disease,,liver diseases,is_a,,undirected,undirected,26654761,0.7360,1,non-alcoholic fatty liver disease --[is_a] liver diseases
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,17,Q019-P17,aab560f0b3e3fe2f,fatty liver,,weight loss,resolves,,undirected,undirected,24249635,0.7320,1,fatty liver --[resolves] weight loss
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,18,Q019-P18,81f7324fac68f756,fatty liver,,non-alcoholic fatty liver disease,associated_with,,undirected,undirected,26464753;30005625,0.7280,1,fatty liver --[associated_with] non-alcoholic fatty liver disease
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,19,Q019-P19,a8742a168094a8b7,non-alcoholic fatty liver disease,,fatty liver,associated_with,,undirected,undirected,26464753;30005625,0.7280,1,non-alcoholic fatty liver disease --[associated_with] fatty liver
netmedex_hybrid_rag,F_adaptive,Q019,formal-v1-gpt-4.1-F_adaptive,20,Q019-P20,6aad38abbf777994,non-alcoholic fatty liver disease,,overweight,associated_with,,undirected,undirected,19355912;30005625,0.7280,1,non-alcoholic fatty liver disease --[associated_with] overweight
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,1,Q037-P01,72dc2c4fd775dea6,hepatitis b,,carcinoma hepatocellular,causes,,forward,undirected,20413301;20485626;29052129,0.8480,1,hepatitis b ->[causes] carcinoma hepatocellular
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,2,Q037-P02,f37b4612912952d7,hepatitis b chronic,,liver cirrhosis,leads_to,,forward,undirected,29052129;32839523,0.7800,1,hepatitis b chronic ->[leads_to] liver cirrhosis
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,3,Q037-P03,a90baa2fe4c6b0e2,hepatitis b chronic,,fibrosis,leads_to,,forward,undirected,29052129,0.7440,1,hepatitis b chronic ->[leads_to] fibrosis
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,4,Q037-P04,73a6a3c63d02cb48,hepatitis b chronic,,carcinoma hepatocellular,causes,,forward,undirected,29052129,0.7440,1,hepatitis b chronic ->[causes] carcinoma hepatocellular
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,5,Q037-P05,44e688956fc718e1,hepatitis b chronic,,inflammation,induces,,forward,undirected,29052129,0.7400,1,hepatitis b chronic ->[induces] inflammation
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,6,Q037-P06,b915749af213e141,hepatitis b,,hepatitis b chronic,associated_with,,undirected,undirected,29052129,0.6960,1,hepatitis b --[associated_with] hepatitis b chronic
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,7,Q037-P07,5a1ea75a5db7fe4f,hepatitis b chronic,,hepatitis b,associated_with,,undirected,undirected,29052129,0.6960,1,hepatitis b chronic --[associated_with] hepatitis b
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,8,Q037-P08,d81794cf66d3039a,hepatitis b,carcinoma hepatocellular,x,causes,promotes,forward,forward,20413301;20485626;25646384;29052129,0.6780,2,hepatitis b ->[causes] carcinoma hepatocellular | carcinoma hepatocellular ->[promotes] x
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,9,Q037-P09,31ad1609a196df2b,hepatitis b chronic,,hypoxia,associated_with,,undirected,undirected,32839523,0.6750,1,hepatitis b chronic --[associated_with] hypoxia
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,10,Q037-P10,f155d3bcab98aff5,hepatitis b,,inflammation,associated_with,,undirected,undirected,30611768,0.6270,1,hepatitis b --[associated_with] inflammation
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,11,Q037-P11,55da9a24d32070d6,hepatitis b,,liver cirrhosis,associated_with,,undirected,undirected,30611768,0.6270,1,hepatitis b --[associated_with] liver cirrhosis
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,12,Q037-P12,d5e866c18668ba4e,hepatitis b,carcinoma hepatocellular,hepatitis b chronic,causes,causes,forward,forward,20413301;20485626;29052129,0.5950,2,hepatitis b ->[causes] carcinoma hepatocellular | carcinoma hepatocellular ->[causes] hepatitis b chronic
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,13,Q037-P13,792ba15c1b0cb11f,hepatitis b chronic,carcinoma hepatocellular,x,causes,promotes,forward,forward,20485626;25646384;29052129,0.5950,2,hepatitis b chronic ->[causes] carcinoma hepatocellular | carcinoma hepatocellular ->[promotes] x
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,14,Q037-P14,94670d4f205019ba,hepatitis b chronic,carcinoma hepatocellular,hepatitis b,causes,causes,forward,forward,20413301;20485626;29052129,0.5950,2,hepatitis b chronic ->[causes] carcinoma hepatocellular | carcinoma hepatocellular ->[causes] hepatitis b
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,15,Q037-P15,58cd1ca556d78916,hepatitis b,carcinoma hepatocellular,stat3,causes,promotes,forward,forward,20413301;20485626;29052129;39290403,0.5600,2,hepatitis b ->[causes] carcinoma hepatocellular | carcinoma hepatocellular ->[promotes] stat3
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,16,Q037-P16,86a33736b2f9f267,hepatitis b,carcinoma hepatocellular,hbx,causes,promotes,forward,forward,20413301;20485626;29052129;39290403,0.5600,2,hepatitis b ->[causes] carcinoma hepatocellular | carcinoma hepatocellular ->[promotes] hbx
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,17,Q037-P17,065f334e5fb758ce,hepatitis b chronic,carcinoma hepatocellular,stat3,causes,promotes,forward,forward,29052129;39290403,0.5600,2,hepatitis b chronic ->[causes] carcinoma hepatocellular | carcinoma hepatocellular ->[promotes] stat3
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,18,Q037-P18,9661380241bb66b6,hepatitis b chronic,carcinoma hepatocellular,hbx,causes,promotes,forward,forward,29052129;39290403,0.5600,2,hepatitis b chronic ->[causes] carcinoma hepatocellular | carcinoma hepatocellular ->[promotes] hbx
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,19,Q037-P19,8dee63dbfd583d27,hepatitis b,hepatitis b chronic,fibrosis,associated_with,leads_to,undirected,forward,29052129,0.5570,2,hepatitis b --[associated_with] hepatitis b chronic | hepatitis b chronic ->[leads_to] fibrosis
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,20,Q037-P20,912728345f6921ae,hepatitis b,hepatitis b chronic,carcinoma hepatocellular,associated_with,causes,undirected,forward,29052129,0.5570,2,hepatitis b --[associated_with] hepatitis b chronic | hepatitis b chronic ->[causes] carcinoma hepatocellular
