system,question_id,rank,pmid,score
netmedex_hybrid_rag,Q018,9,38996350,0.51303280
netmedex_hybrid_rag,Q018,10,39023770,0.50933542
traditional_rag,Q018,1,34123476,0.57130668
traditional_rag,Q018,2,24872026,0.56044785
traditional_rag,Q018,3,31043740,0.52736572
traditional_rag,Q018,4,40594755,0.52066251
traditional_rag,Q018,5,34183838,0.52035619
traditional_rag,Q018,6,40198121,0.51849559
traditional_rag,Q018,7,35592732,0.51702076
traditional_rag,Q018,8,42162235,0.51306262
traditional_rag,Q018,9,38996350,0.51303280
traditional_rag,Q018,10,39023770,0.50933542
netmedex_hybrid_rag,Q019,1,20498498,0.78076460
netmedex_hybrid_rag,Q019,2,29416297,0.74247344
netmedex_hybrid_rag,Q019,3,19355912,0.73131127
netmedex_hybrid_rag,Q019,4,23108307,0.72988902
netmedex_hybrid_rag,Q019,5,26464753,0.69026051
netmedex_hybrid_rag,Q019,6,36009862,0.67574478
netmedex_hybrid_rag,Q019,7,30005625,0.67547781
netmedex_hybrid_rag,Q019,8,33671547,0.66197205
netmedex_hybrid_rag,Q019,9,37801761,0.63351497
netmedex_hybrid_rag,Q019,10,19664840,0.63035047
traditional_rag,Q019,1,20498498,0.66271476
traditional_rag,Q019,2,29416297,0.63503607
traditional_rag,Q019,3,36009862,0.62283812
traditional_rag,Q019,4,26654761,0.61149046
traditional_rag,Q019,5,33671547,0.60164931
traditional_rag,Q019,6,19355912,0.58663272
traditional_rag,Q019,7,23108307,0.58444465
traditional_rag,Q019,8,37801761,0.56486919
traditional_rag,Q019,9,19664840,0.56000072
traditional_rag,Q019,10,26464753,0.55470847
netmedex_hybrid_rag,Q026,1,40917749,0.61554537
netmedex_hybrid_rag,Q026,2,41651593,0.58407660
netmedex_hybrid_rag,Q026,3,35953929,0.56736597
netmedex_hybrid_rag,Q026,4,36326134,0.56405330
netmedex_hybrid_rag,Q026,5,40885307,0.55605709
netmedex_hybrid_rag,Q026,6,39286812,0.55049031
netmedex_hybrid_rag,Q026,7,41300111,0.54919362
netmedex_hybrid_rag,Q026,8,40510181,0.54316984
netmedex_hybrid_rag,Q026,9,36831324,0.52763235
netmedex_hybrid_rag,Q026,10,38061697,0.52731058
traditional_rag,Q026,1,40917749,0.61554537
traditional_rag,Q026,2,41651593,0.58407660
traditional_rag,Q026,3,35953929,0.56736597
traditional_rag,Q026,4,36326134,0.56405330
traditional_rag,Q026,5,40885307,0.55605709
traditional_rag,Q026,6,39286812,0.55049031
traditional_rag,Q026,7,41300111,0.54919362
traditional_rag,Q026,8,40510181,0.54316984
traditional_rag,Q026,9,36831324,0.52763235
traditional_rag,Q026,10,38061697,0.52731058
netmedex_hybrid_rag,Q037,1,29052129,0.72841996
netmedex_hybrid_rag,Q037,2,20485626,0.72369118
netmedex_hybrid_rag,Q037,3,20413301,0.70413824
netmedex_hybrid_rag,Q037,4,30611768,0.64513032
netmedex_hybrid_rag,Q037,5,32839523,0.63351718
netmedex_hybrid_rag,Q037,6,16461228,0.60797747
netmedex_hybrid_rag,Q037,7,25646384,0.58656516
netmedex_hybrid_rag,Q037,8,28097530,0.58353478
netmedex_hybrid_rag,Q037,9,38064540,0.54869003
netmedex_hybrid_rag,Q037,10,39290403,0.54554925
traditional_rag,Q037,1,29052129,0.66403071
traditional_rag,Q037,2,20485626,0.65675566
traditional_rag,Q037,3,30611768,0.64513032
traditional_rag,Q037,4,20413301,0.62667421
traditional_rag,Q037,5,16461228,0.60797747
traditional_rag,Q037,6,25646384,0.58656516
traditional_rag,Q037,7,28097530,0.58353478
traditional_rag,Q037,8,32839523,0.55464181
traditional_rag,Q037,9,38064540,0.54869003
traditional_rag,Q037,10,39290403,0.54554925
netmedex_hybrid_rag,Q041,1,40279256,0.36359398
netmedex_hybrid_rag,Q041,2,40429921,0.36320496
netmedex_hybrid_rag,Q041,3,36534320,0.35924061
netmedex_hybrid_rag,Q041,4,31936266,0.35552958
netmedex_hybrid_rag,Q041,5,36513134,0.35450528
netmedex_hybrid_rag,Q041,6,36768138,0.35433080
netmedex_hybrid_rag,Q041,7,38634653,0.34996441
netmedex_hybrid_rag,Q041,8,41285328,0.34145820
netmedex_hybrid_rag,Q041,9,39676197,0.34114871
netmedex_hybrid_rag,Q041,10,40829258,0.33505786
traditional_rag,Q041,1,40279256,0.36359398
traditional_rag,Q041,2,40429921,0.36320496
traditional_rag,Q041,3,36534320,0.35924061
traditional_rag,Q041,4,31936266,0.35552958
traditional_rag,Q041,5,36513134,0.35450528
traditional_rag,Q041,6,36768138,0.35433080
traditional_rag,Q041,7,38634653,0.34996441
traditional_rag,Q041,8,41285328,0.34145820
traditional_rag,Q041,9,39676197,0.34114871
traditional_rag,Q041,10,40829258,0.33505786
