system,question_id,rank,pmid,score
netmedex_hybrid_rag,PP004,1,39875232,0.64287373
netmedex_hybrid_rag,PP004,2,37670700,0.64011990
netmedex_hybrid_rag,PP004,3,27576555,0.62895587
netmedex_hybrid_rag,PP004,4,25145755,0.61107016
netmedex_hybrid_rag,PP004,5,37579542,0.59863439
netmedex_hybrid_rag,PP004,6,30891627,0.59714293
netmedex_hybrid_rag,PP004,7,31295952,0.58816861
netmedex_hybrid_rag,PP004,8,30502718,0.58176657
netmedex_hybrid_rag,PP004,9,34635393,0.58097949
netmedex_hybrid_rag,PP004,10,34875227,0.55285522
traditional_rag,PP004,1,39875232,0.64287373
traditional_rag,PP004,2,37670700,0.64011990
traditional_rag,PP004,3,27576555,0.62895587
traditional_rag,PP004,4,25145755,0.61107016
traditional_rag,PP004,5,37579542,0.59863439
traditional_rag,PP004,6,30891627,0.59714293
traditional_rag,PP004,7,31295952,0.58816861
traditional_rag,PP004,8,30502718,0.58176657
traditional_rag,PP004,9,34635393,0.58097949
traditional_rag,PP004,10,34875227,0.55285522
netmedex_hybrid_rag,PP005,1,35072253,0.59011132
netmedex_hybrid_rag,PP005,2,29167573,0.56616607
netmedex_hybrid_rag,PP005,3,26277279,0.54210990
netmedex_hybrid_rag,PP005,4,31205529,0.51303445
netmedex_hybrid_rag,PP005,5,33886150,0.51266699
netmedex_hybrid_rag,PP005,6,37371530,0.50662593
netmedex_hybrid_rag,PP005,7,29662316,0.49404803
netmedex_hybrid_rag,PP005,8,30445633,0.49352324
netmedex_hybrid_rag,PP005,9,34062070,0.49342382
netmedex_hybrid_rag,PP005,10,24009772,0.49075456
traditional_rag,PP005,1,35072253,0.59011132
traditional_rag,PP005,2,29167573,0.56616607
traditional_rag,PP005,3,26277279,0.54210990
traditional_rag,PP005,4,31205529,0.51303445
traditional_rag,PP005,5,33886150,0.51266699
traditional_rag,PP005,6,37371530,0.50662593
traditional_rag,PP005,7,29662316,0.49404803
traditional_rag,PP005,8,30445633,0.49352324
traditional_rag,PP005,9,34062070,0.49342382
traditional_rag,PP005,10,24009772,0.49075456
netmedex_hybrid_rag,PP006,1,29500883,0.53398138
netmedex_hybrid_rag,PP006,2,27492554,0.52207073
netmedex_hybrid_rag,PP006,3,33743412,0.50501932
netmedex_hybrid_rag,PP006,4,35292240,0.50305528
netmedex_hybrid_rag,PP006,5,29904399,0.49748842
netmedex_hybrid_rag,PP006,6,38045146,0.49080231
netmedex_hybrid_rag,PP006,7,39588260,0.47503070
netmedex_hybrid_rag,PP006,8,41484919,0.46047439
netmedex_hybrid_rag,PP006,9,32911026,0.43688423
traditional_rag,PP006,1,29500883,0.53398138
traditional_rag,PP006,2,27492554,0.52207073
traditional_rag,PP006,3,33743412,0.50501932
traditional_rag,PP006,4,35292240,0.50305528
traditional_rag,PP006,5,29904399,0.49748842
traditional_rag,PP006,6,38045146,0.49080231
traditional_rag,PP006,7,39588260,0.47503070
traditional_rag,PP006,8,41484919,0.46047439
traditional_rag,PP006,9,32911026,0.43688423
netmedex_hybrid_rag,PP007,1,15810876,0.58544524
netmedex_hybrid_rag,PP007,2,38031951,0.56818752
netmedex_hybrid_rag,PP007,3,38699926,0.56294594
netmedex_hybrid_rag,PP007,4,30623450,0.56288308
netmedex_hybrid_rag,PP007,5,31590362,0.54620552
netmedex_hybrid_rag,PP007,6,32519340,0.54609796
netmedex_hybrid_rag,PP007,7,29693253,0.53985384
netmedex_hybrid_rag,PP007,8,41109942,0.51822635
netmedex_hybrid_rag,PP007,9,41252742,0.51330909
netmedex_hybrid_rag,PP007,10,30725357,0.50669119
traditional_rag,PP007,1,15810876,0.58544524
traditional_rag,PP007,2,38031951,0.56818752
traditional_rag,PP007,3,38699926,0.56294594
traditional_rag,PP007,4,30623450,0.56288308
traditional_rag,PP007,5,31590362,0.54620552
traditional_rag,PP007,6,32519340,0.54609796
traditional_rag,PP007,7,29693253,0.53985384
traditional_rag,PP007,8,41109942,0.51822635
traditional_rag,PP007,9,41252742,0.51330909
traditional_rag,PP007,10,30725357,0.50669119
netmedex_hybrid_rag,PP008,1,21320797,0.55014874
netmedex_hybrid_rag,PP008,2,38474387,0.44422885
netmedex_hybrid_rag,PP008,3,12748652,0.43399149
netmedex_hybrid_rag,PP008,4,37904311,0.43338189
netmedex_hybrid_rag,PP008,5,36608535,0.42592672
netmedex_hybrid_rag,PP008,6,39880362,0.42345192
netmedex_hybrid_rag,PP008,7,41372218,0.42235085
netmedex_hybrid_rag,PP008,8,36982891,0.42117734
netmedex_hybrid_rag,PP008,9,33651651,0.42050721
netmedex_hybrid_rag,PP008,10,36421397,0.41942830
traditional_rag,PP008,1,21320797,0.55014874
traditional_rag,PP008,2,38474387,0.44422885
traditional_rag,PP008,3,12748652,0.43399149
traditional_rag,PP008,4,37904311,0.43338189
traditional_rag,PP008,5,36608535,0.42592672
traditional_rag,PP008,6,39880362,0.42345192
traditional_rag,PP008,7,41372218,0.42235085
traditional_rag,PP008,8,36982891,0.42117734
traditional_rag,PP008,9,33651651,0.42050721
traditional_rag,PP008,10,36421397,0.41942830
netmedex_hybrid_rag,PP009,1,23788646,0.67308833
netmedex_hybrid_rag,PP009,2,35160099,0.63277727
netmedex_hybrid_rag,PP009,3,36600119,0.60046231
netmedex_hybrid_rag,PP009,4,38554847,0.59876610
netmedex_hybrid_rag,PP009,5,37546931,0.58731310
netmedex_hybrid_rag,PP009,6,38073491,0.58531738
netmedex_hybrid_rag,PP009,7,40824057,0.58214766
netmedex_hybrid_rag,PP009,8,27588407,0.57644595
netmedex_hybrid_rag,PP009,9,38179971,0.57545186
netmedex_hybrid_rag,PP009,10,28155088,0.57258315
traditional_rag,PP009,1,23788646,0.67308833
traditional_rag,PP009,2,35160099,0.63277727
traditional_rag,PP009,3,36600119,0.60046231
traditional_rag,PP009,4,38554847,0.59876610
traditional_rag,PP009,5,37546931,0.58731310
traditional_rag,PP009,6,38073491,0.58531738
traditional_rag,PP009,7,40824057,0.58214766
traditional_rag,PP009,8,27588407,0.57644595
traditional_rag,PP009,9,38179971,0.57545186
traditional_rag,PP009,10,28155088,0.57258315
netmedex_hybrid_rag,PP010,1,36600119,0.54754277
netmedex_hybrid_rag,PP010,2,38554847,0.54283557
netmedex_hybrid_rag,PP010,3,35160099,0.53666470
netmedex_hybrid_rag,PP010,4,40824057,0.52693865
netmedex_hybrid_rag,PP010,5,37546931,0.52531088
netmedex_hybrid_rag,PP010,6,38073491,0.52321415
netmedex_hybrid_rag,PP010,7,28155088,0.52214170
netmedex_hybrid_rag,PP010,8,30546102,0.51648033
netmedex_hybrid_rag,PP010,9,23788646,0.50504326
netmedex_hybrid_rag,PP010,10,38179971,0.50219256
traditional_rag,PP010,1,36600119,0.54754277
traditional_rag,PP010,2,38554847,0.54283557
traditional_rag,PP010,3,35160099,0.53666470
traditional_rag,PP010,4,40824057,0.52693865
traditional_rag,PP010,5,37546931,0.52531088
traditional_rag,PP010,6,38073491,0.52321415
traditional_rag,PP010,7,28155088,0.52214170
traditional_rag,PP010,8,30546102,0.51648033
traditional_rag,PP010,9,23788646,0.50504326
traditional_rag,PP010,10,38179971,0.50219256
netmedex_hybrid_rag,PP011,1,29052129,0.63533730
netmedex_hybrid_rag,PP011,2,30611768,0.59833436
netmedex_hybrid_rag,PP011,3,39290403,0.57684357
netmedex_hybrid_rag,PP011,4,20413301,0.56933109
netmedex_hybrid_rag,PP011,5,20485626,0.56932947
netmedex_hybrid_rag,PP011,6,16461228,0.56253051
netmedex_hybrid_rag,PP011,7,32839523,0.54561562
netmedex_hybrid_rag,PP011,8,28097530,0.54311799
netmedex_hybrid_rag,PP011,9,25646384,0.54133452
netmedex_hybrid_rag,PP011,10,38064540,0.53077337
traditional_rag,PP011,1,29052129,0.63533730
traditional_rag,PP011,2,30611768,0.59833436
traditional_rag,PP011,3,39290403,0.57684357
traditional_rag,PP011,4,20413301,0.56933109
traditional_rag,PP011,5,20485626,0.56932947
traditional_rag,PP011,6,16461228,0.56253051
traditional_rag,PP011,7,32839523,0.54561562
traditional_rag,PP011,8,28097530,0.54311799
traditional_rag,PP011,9,25646384,0.54133452
traditional_rag,PP011,10,38064540,0.53077337
netmedex_hybrid_rag,PP012,1,29052129,0.62041133
netmedex_hybrid_rag,PP012,2,30611768,0.61297158
netmedex_hybrid_rag,PP012,3,20485626,0.59301281
netmedex_hybrid_rag,PP012,4,20413301,0.58675560
netmedex_hybrid_rag,PP012,5,16461228,0.57057093
netmedex_hybrid_rag,PP012,6,39290403,0.56096291
netmedex_hybrid_rag,PP012,7,32839523,0.55166817
netmedex_hybrid_rag,PP012,8,28097530,0.54740394
netmedex_hybrid_rag,PP012,9,25646384,0.54668810
netmedex_hybrid_rag,PP012,10,38064540,0.53841097
traditional_rag,PP012,1,29052129,0.62041133
traditional_rag,PP012,2,30611768,0.61297158
traditional_rag,PP012,3,20485626,0.59301281
traditional_rag,PP012,4,20413301,0.58675560
traditional_rag,PP012,5,16461228,0.57057093
traditional_rag,PP012,6,39290403,0.56096291
traditional_rag,PP012,7,32839523,0.55166817
traditional_rag,PP012,8,28097530,0.54740394
traditional_rag,PP012,9,25646384,0.54668810
traditional_rag,PP012,10,38064540,0.53841097
netmedex_hybrid_rag,PP013,1,29052129,0.61729013
netmedex_hybrid_rag,PP013,2,30611768,0.58184510
netmedex_hybrid_rag,PP013,3,39290403,0.56790422
netmedex_hybrid_rag,PP013,4,20413301,0.56210721
netmedex_hybrid_rag,PP013,5,20485626,0.54974431
netmedex_hybrid_rag,PP013,6,16461228,0.54679251
netmedex_hybrid_rag,PP013,7,32839523,0.54509131
netmedex_hybrid_rag,PP013,8,25646384,0.53377055
netmedex_hybrid_rag,PP013,9,28097530,0.52732208
netmedex_hybrid_rag,PP013,10,38064540,0.52257773
traditional_rag,PP013,1,29052129,0.61729013
traditional_rag,PP013,2,30611768,0.58184510
traditional_rag,PP013,3,39290403,0.56790422
traditional_rag,PP013,4,20413301,0.56210721
traditional_rag,PP013,5,20485626,0.54974431
traditional_rag,PP013,6,16461228,0.54679251
traditional_rag,PP013,7,32839523,0.54509131
traditional_rag,PP013,8,25646384,0.53377055
traditional_rag,PP013,9,28097530,0.52732208
traditional_rag,PP013,10,38064540,0.52257773
netmedex_hybrid_rag,PP014,1,29302038,0.64486808
netmedex_hybrid_rag,PP014,2,35602023,0.52411054
netmedex_hybrid_rag,PP014,3,42051461,0.51779517
netmedex_hybrid_rag,PP014,4,33670115,0.48133444
netmedex_hybrid_rag,PP014,5,38218095,0.47320953
netmedex_hybrid_rag,PP014,6,30446387,0.47172549
netmedex_hybrid_rag,PP014,7,38321650,0.45789860
netmedex_hybrid_rag,PP014,8,33651651,0.45320300
netmedex_hybrid_rag,PP014,9,37224131,0.44719449
netmedex_hybrid_rag,PP014,10,36421397,0.44128799
traditional_rag,PP014,1,29302038,0.49155089
traditional_rag,PP014,2,33670115,0.48133444
traditional_rag,PP014,3,38218095,0.47320953
traditional_rag,PP014,4,30446387,0.47172549
traditional_rag,PP014,5,38321650,0.45789860
traditional_rag,PP014,6,33651651,0.45320300
traditional_rag,PP014,7,37224131,0.44719449
traditional_rag,PP014,8,36421397,0.44128799
traditional_rag,PP014,9,33074224,0.43091435
traditional_rag,PP014,10,12748652,0.42682102
netmedex_hybrid_rag,PP015,1,24548777,0.62208047
netmedex_hybrid_rag,PP015,2,23788646,0.61615052
netmedex_hybrid_rag,PP015,3,23142604,0.59513896
netmedex_hybrid_rag,PP015,4,33201261,0.59361178
netmedex_hybrid_rag,PP015,5,35160099,0.59356222
netmedex_hybrid_rag,PP015,6,38233247,0.57236402
netmedex_hybrid_rag,PP015,7,36289287,0.57098847
netmedex_hybrid_rag,PP015,8,37003609,0.56532604
netmedex_hybrid_rag,PP015,9,34339302,0.55905746
netmedex_hybrid_rag,PP015,10,36967909,0.55543986
traditional_rag,PP015,1,24548777,0.62208047
traditional_rag,PP015,2,23788646,0.61615052
traditional_rag,PP015,3,23142604,0.59513896
traditional_rag,PP015,4,33201261,0.59361178
traditional_rag,PP015,5,35160099,0.59356222
traditional_rag,PP015,6,38233247,0.57236402
traditional_rag,PP015,7,36289287,0.57098847
traditional_rag,PP015,8,37003609,0.56532604
traditional_rag,PP015,9,34339302,0.55905746
traditional_rag,PP015,10,36967909,0.55543986
netmedex_hybrid_rag,PP016,1,36289287,0.56371481
netmedex_hybrid_rag,PP016,2,24548777,0.56210572
netmedex_hybrid_rag,PP016,3,36600119,0.54754277
netmedex_hybrid_rag,PP016,4,38554847,0.54283557
netmedex_hybrid_rag,PP016,5,35160099,0.53666470
netmedex_hybrid_rag,PP016,6,40824057,0.52693865
netmedex_hybrid_rag,PP016,7,37546931,0.52531088
netmedex_hybrid_rag,PP016,8,38073491,0.52321415
netmedex_hybrid_rag,PP016,9,34339302,0.51990816
netmedex_hybrid_rag,PP016,10,30546102,0.51648033
traditional_rag,PP016,1,36289287,0.56371481
traditional_rag,PP016,2,24548777,0.56210572
traditional_rag,PP016,3,36600119,0.54754277
traditional_rag,PP016,4,38554847,0.54283557
traditional_rag,PP016,5,35160099,0.53666470
traditional_rag,PP016,6,40824057,0.52693865
traditional_rag,PP016,7,37546931,0.52531088
traditional_rag,PP016,8,38073491,0.52321415
traditional_rag,PP016,9,34339302,0.51990816
traditional_rag,PP016,10,30546102,0.51648033
netmedex_hybrid_rag,PP017,1,41997336,0.52375508
netmedex_hybrid_rag,PP017,2,24574713,0.50160903
netmedex_hybrid_rag,PP017,3,27314335,0.49548973
netmedex_hybrid_rag,PP017,4,40024530,0.48789471
netmedex_hybrid_rag,PP017,5,39411648,0.48296686
netmedex_hybrid_rag,PP017,6,34842182,0.48276902
netmedex_hybrid_rag,PP017,7,39599784,0.44368690
netmedex_hybrid_rag,PP017,8,32020352,0.44173146
netmedex_hybrid_rag,PP017,9,37879404,0.43738700
netmedex_hybrid_rag,PP017,10,30842274,0.43510497
traditional_rag,PP017,1,41997336,0.52375508
traditional_rag,PP017,2,24574713,0.50160903
traditional_rag,PP017,3,27314335,0.49548973
traditional_rag,PP017,4,40024530,0.48789471
traditional_rag,PP017,5,39411648,0.48296686
traditional_rag,PP017,6,34842182,0.48276902
traditional_rag,PP017,7,39599784,0.44368690
traditional_rag,PP017,8,32020352,0.44173146
traditional_rag,PP017,9,37879404,0.43738700
traditional_rag,PP017,10,30842274,0.43510497
netmedex_hybrid_rag,PP018,1,24646638,0.62948096
netmedex_hybrid_rag,PP018,2,25574929,0.60904352
netmedex_hybrid_rag,PP018,3,25918553,0.60190643
netmedex_hybrid_rag,PP018,4,24269668,0.58665418
netmedex_hybrid_rag,PP018,5,35883424,0.58064151
netmedex_hybrid_rag,PP018,6,26252398,0.57690196
netmedex_hybrid_rag,PP018,7,26707036,0.56524357
netmedex_hybrid_rag,PP018,8,25447398,0.55892292
netmedex_hybrid_rag,PP018,9,24976068,0.53058750
netmedex_hybrid_rag,PP018,10,25946408,0.52858082
traditional_rag,PP018,1,24646638,0.62948096
traditional_rag,PP018,2,25574929,0.60904352
traditional_rag,PP018,3,24269668,0.58665418
traditional_rag,PP018,4,26252398,0.57690196
traditional_rag,PP018,5,26707036,0.56524357
traditional_rag,PP018,6,25447398,0.55892292
traditional_rag,PP018,7,25918553,0.54131521
traditional_rag,PP018,8,24976068,0.53058750
traditional_rag,PP018,9,25946408,0.52858082
traditional_rag,PP018,10,23134607,0.52264718
netmedex_hybrid_rag,PP019,1,24976068,0.58960840
netmedex_hybrid_rag,PP019,2,26707036,0.58645608
netmedex_hybrid_rag,PP019,3,40275534,0.55060918
netmedex_hybrid_rag,PP019,4,25574929,0.53540884
netmedex_hybrid_rag,PP019,5,35883424,0.53098466
netmedex_hybrid_rag,PP019,6,24646638,0.52135598
netmedex_hybrid_rag,PP019,7,21996023,0.51305881
netmedex_hybrid_rag,PP019,8,24269668,0.51286474
netmedex_hybrid_rag,PP019,9,24798552,0.50323944
netmedex_hybrid_rag,PP019,10,26252398,0.49765157
traditional_rag,PP019,1,25574929,0.53540884
traditional_rag,PP019,2,24646638,0.52135598
traditional_rag,PP019,3,26707036,0.51478098
traditional_rag,PP019,4,21996023,0.51305881
traditional_rag,PP019,5,24269668,0.51286474
traditional_rag,PP019,6,24798552,0.50323944
traditional_rag,PP019,7,24976068,0.49998599
traditional_rag,PP019,8,26252398,0.49765157
traditional_rag,PP019,9,26604935,0.49680847
traditional_rag,PP019,10,20485900,0.49464830
netmedex_hybrid_rag,PP020,1,25918553,0.60777893
netmedex_hybrid_rag,PP020,2,24646638,0.59264455
netmedex_hybrid_rag,PP020,3,25574929,0.58549323
netmedex_hybrid_rag,PP020,4,35883424,0.57959080
netmedex_hybrid_rag,PP020,5,26707036,0.57366813
netmedex_hybrid_rag,PP020,6,24269668,0.56566628
netmedex_hybrid_rag,PP020,7,26252398,0.55597052
netmedex_hybrid_rag,PP020,8,24976068,0.52698203
netmedex_hybrid_rag,PP020,9,25447398,0.52354115
netmedex_hybrid_rag,PP020,10,25946408,0.52125767
traditional_rag,PP020,1,24646638,0.59264455
traditional_rag,PP020,2,25574929,0.58549323
traditional_rag,PP020,3,26707036,0.57366813
traditional_rag,PP020,4,24269668,0.56566628
traditional_rag,PP020,5,26252398,0.55597052
traditional_rag,PP020,6,25918553,0.53060604
traditional_rag,PP020,7,24976068,0.52698203
traditional_rag,PP020,8,25447398,0.52354115
traditional_rag,PP020,9,25946408,0.52125767
traditional_rag,PP020,10,23134607,0.51136624
