system,question_id,rank,pmid,score
netmedex_hybrid_rag,PP019,1,24646638,0.63428138
netmedex_hybrid_rag,PP019,2,40275534,0.55060918
netmedex_hybrid_rag,PP019,3,25574929,0.53540884
netmedex_hybrid_rag,PP019,4,35883424,0.53098466
netmedex_hybrid_rag,PP019,5,26707036,0.51478098
netmedex_hybrid_rag,PP019,6,21996023,0.51305881
netmedex_hybrid_rag,PP019,7,24269668,0.51286474
netmedex_hybrid_rag,PP019,8,24798552,0.50323944
netmedex_hybrid_rag,PP019,9,24976068,0.49998599
netmedex_hybrid_rag,PP019,10,26252398,0.49765157
traditional_rag,PP019,1,25574929,0.53540884
traditional_rag,PP019,2,24646638,0.52135598
traditional_rag,PP019,3,26707036,0.51478098
traditional_rag,PP019,4,21996023,0.51305881
traditional_rag,PP019,5,24269668,0.51286474
traditional_rag,PP019,6,24798552,0.50323944
traditional_rag,PP019,7,24976068,0.49998599
traditional_rag,PP019,8,26252398,0.49765157
traditional_rag,PP019,9,26604935,0.49680847
traditional_rag,PP019,10,20485900,0.49464830
netmedex_hybrid_rag,PP020,1,24646638,0.68061896
netmedex_hybrid_rag,PP020,2,25918553,0.64029393
netmedex_hybrid_rag,PP020,3,25574929,0.58549323
netmedex_hybrid_rag,PP020,4,35883424,0.57959080
netmedex_hybrid_rag,PP020,5,26707036,0.57366813
netmedex_hybrid_rag,PP020,6,24269668,0.56566628
netmedex_hybrid_rag,PP020,7,26252398,0.55597052
netmedex_hybrid_rag,PP020,8,24976068,0.52698203
netmedex_hybrid_rag,PP020,9,25447398,0.52354115
netmedex_hybrid_rag,PP020,10,25946408,0.52125767
traditional_rag,PP020,1,24646638,0.59264455
traditional_rag,PP020,2,25574929,0.58549323
traditional_rag,PP020,3,26707036,0.57366813
traditional_rag,PP020,4,24269668,0.56566628
traditional_rag,PP020,5,26252398,0.55597052
traditional_rag,PP020,6,25918553,0.53060604
traditional_rag,PP020,7,24976068,0.52698203
traditional_rag,PP020,8,25447398,0.52354115
traditional_rag,PP020,9,25946408,0.52125767
traditional_rag,PP020,10,23134607,0.51136624
