system,arm,question_id,run_id,label,question_type,routed_profile,route_reason,use_node_rag,max_hops,gate_directional_paths,gate_multi_document_paths,gate_evidence_paths,node_ids,exposed_pmids,exposed_edges,exposed_paths,exposure_signature
netmedex_hybrid_rag,F_adaptive,Q021,formal-v1-gpt-oss:120b-F_adaptive,F. Adaptive routed Hybrid RAG,direct_evidence,A_text_only,question_type=direct_evidence,False,0,False,False,,,,,,
netmedex_hybrid_rag,F_adaptive,Q025,formal-v1-gpt-oss:120b-F_adaptive,F. Adaptive routed Hybrid RAG,hypothesis,H_evidence_gated_four_hop,question_type=hypothesis,True,4,False,False,True,GO:0006954_BiologicalProcess;HP:0011010_Phenotype;HP:0003560_Phenotype,,,,cdeec80ea79808c4
netmedex_hybrid_rag,F_adaptive,Q028,formal-v1-gpt-oss:120b-F_adaptive,F. Adaptive routed Hybrid RAG,two_hop_path,H_evidence_gated_four_hop,question_type=two_hop_path,True,4,False,False,True,1956_Gene;R-HSA-109581_Pathway,,,,cdeec80ea79808c4
netmedex_hybrid_rag,F_adaptive,Q029,formal-v1-gpt-oss:120b-F_adaptive,F. Adaptive routed Hybrid RAG,mechanism,H_evidence_gated_four_hop,question_type=mechanism,True,4,False,False,True,HP:0002621_Phenotype,,,,cdeec80ea79808c4
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-oss:120b-F_adaptive,F. Adaptive routed Hybrid RAG,mechanism,H_evidence_gated_four_hop,question_type=mechanism,True,4,False,False,True,MESH:D019694_Disease;MESH:D007239_Disease;HP:0012115_Phenotype;map05225_Pathway;map05161_Pathway,20485626;25646384;29052129;30611768;32839523;38064540,chronic hepatitis b virus (hbv) infection ->[leads_to] liver fibrosis | liver fibrosis --[associated_with] hbv | hbv ->[causes] chronic liver inflammation | chronic liver inflammation ->[promotes] hcc;chronic hepatitis b virus (hbv) infection ->[leads_to] liver fibrosis | liver fibrosis --[associated_with] hbv | hbv ->[causes] hbv infection | hbv infection ->[causes] hepatocellular carcinoma;chronic hepatitis b virus (hbv) infection ->[causes] chronic liver inflammation | chronic liver inflammation ->[promotes] hcc;chronic hepatitis b virus (hbv) infection ->[causes] hcc,chronic hepatitis b virus (hbv) infection|liver fibrosis|hbv|chronic liver inflammation|hcc;chronic hepatitis b virus (hbv) infection|liver fibrosis|hbv|hbv infection|hepatocellular carcinoma;chronic hepatitis b virus (hbv) infection|chronic liver inflammation|hcc;chronic hepatitis b virus (hbv) infection|hcc,39595081bc53ac80
netmedex_hybrid_rag,F_adaptive,Q041,formal-v1-gpt-oss:120b-F_adaptive,F. Adaptive routed Hybrid RAG,multilingual_mechanism,H_evidence_gated_four_hop,question_type=multilingual_mechanism,True,4,False,False,True,MESH:C570240_Chemical;MESH:C529054_Chemical;GO:0006954_BiologicalProcess;MESH:D005355_Disease,,,,cdeec80ea79808c4
netmedex_hybrid_rag,F_adaptive,Q043,formal-v1-gpt-oss:120b-F_adaptive,F. Adaptive routed Hybrid RAG,cross_species,A_text_only,question_type=cross_species,False,0,False,False,,,,,,
netmedex_hybrid_rag,F_adaptive,Q046,formal-v1-gpt-oss:120b-F_adaptive,F. Adaptive routed Hybrid RAG,direct_evidence,A_text_only,question_type=direct_evidence,False,0,False,False,,,,,,
netmedex_hybrid_rag,F_adaptive,Q047,formal-v1-gpt-oss:120b-F_adaptive,F. Adaptive routed Hybrid RAG,direct_evidence,A_text_only,question_type=direct_evidence,False,0,False,False,,,,,,
netmedex_hybrid_rag,F_adaptive,Q050,formal-v1-gpt-oss:120b-F_adaptive,F. Adaptive routed Hybrid RAG,hypothesis,H_evidence_gated_four_hop,question_type=hypothesis,True,4,False,False,True,MESH:D064806_Disease;301289_Gene;MESH:D001847_Disease,,,,cdeec80ea79808c4
