question_id,domain,question,edge_id,source,target,relation_type,supporting_titles,pmids,min_hop_count,max_path_score,rater_id,biologically_meaningful,relation_type_correct,notes
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E10,metformin,hyperglycemia,treats,Pitavastatin and metformin synergistically activate apoptosis and autophagy in pancreatic cancer cells.,33886150,1,0.53,,,,
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E11,metformin,ovarian neoplasms,treats,Metformin in selected malignancies in women.,35072253,1,0.53,,,,
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E12,metformin,polycystic ovary syndrome,treats,The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.,34062070,1,0.53,,,,
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E13,metformin,thyroid neoplasms,inhibits,A novel dual AMPK activator/mTOR inhibitor inhibits thyroid cancer cell growth.,25710562,1,0.53,,,,
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E14,metformin,tuberculosis,treats,The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.,34062070,1,0.53,,,,
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E15,metformin,metabolic syndrome,treats,The role of AMPK/mTOR signaling pathway in anticancer activity of metformin.,34062070,1,0.53,,,,
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E16,mtor,osu-53,inhibits,A novel dual AMPK activator/mTOR inhibitor inhibits thyroid cancer cell growth.,25710562,1,0.507,,,,
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E17,metformin,dichloroacetic acid,enhances,Metformin and Dichloroacetate Suppress Proliferation of Liver Cancer Cells by Inhibiting mTOR Complex 1.,34576192,1,0.486,,,,
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E18,metformin,igf1,associated_with,Metformin in selected malignancies in women.,35072253,1,0.482,,,,
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E19,metformin,stat3,associated_with,Metformin in selected malignancies in women.,35072253,1,0.482,,,,
Q011,oncology,What evidence links metformin to AMPK-mediated inhibition of mTOR signaling in cancer cells?,Q011-E20,metformin,uterine cervical neoplasms,associated_with,Potential Mechanisms of Metformin-Induced Apoptosis in HeLa Cells.,37371530,1,0.482,,,,
Q015,infectious disease,What host genes form a plausible 2-hop path between SARS-CoV-2 infection and coagulation abnormalities?,Q015-E01,sars-cov2 virus,vascular system injuries,causes,COVID-19-Associated Coagulopathy: An Exacerbated Immunothrombosis Response.,32735131,1,0.666,,,,
Q015,infectious disease,What host genes form a plausible 2-hop path between SARS-CoV-2 infection and coagulation abnormalities?,Q015-E02,vascular system injuries,blood coagulation disorders,associated_with,COVID-19-Associated Coagulopathy: An Exacerbated Immunothrombosis Response.,32735131,2,0.451,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E01,atrophy,muscular atrophy spinal,causes,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.,33353564,1,0.593,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E02,smn,mitochondrial diseases,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.535,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E03,smn,smn1,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E04,smn,nusinersen,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E05,smn,risdiplam,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E06,smn,fatigue,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E07,smn,fibrosis,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E08,smn,scoliosis,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E09,smn,muscle weakness,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E10,smn,neuromuscular manifestations,associated_with,Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,39264856,1,0.527,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E11,muscular atrophy spinal,smn1,causes,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.; Mitochondrial Dysfunction in Spinal Muscular Atrophy.; Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,33353564;36142791;39264856,2,0.474,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E12,muscular atrophy spinal,neuromuscular diseases,associated_with,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.; Mitochondrial Dysfunction in Spinal Muscular Atrophy.,33353564;36142791,2,0.474,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E13,muscular atrophy spinal,muscle weakness,causes,Mitochondrial defects in the respiratory complex I contribute to impaired translational initiation via ROS and energy homeostasis in SMA motor neurons.; Characterization of SMA Type II Skeletal Muscle from Treated Patients shows Mitochondrial Deficiency and Denervation.,33353564;39264856,2,0.474,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E14,muscular atrophy spinal,mitochondrial diseases,associated_with,Mitochondrial dysfunction in a neural cell model of spinal muscular atrophy.; Mitochondrial Dysfunction in Spinal Muscular Atrophy.,19437551;36142791,2,0.474,,,,
Q016,rare disease,What pathways connect SMN deficiency to mitochondrial dysfunction in spinal muscular atrophy?,Q016-E15,muscular atrophy spinal,smn1,associated_with,Mitochondrial dysfunction in a neural cell model of spinal muscular atrophy.,19437551,2,0.436,,,,
