question_id,source,target,relation_type,npmi,raw_conf,strength_mult,evidence_boost,calibrated_conf,rel_score,base_score,ontology_multiplier,final_score,biologically_meaningful_mean,relation_type_correct_mean,n_raters
Q004,curcumin,stomach neoplasms,treats,0.14285714285714285,0.895,1.1,1.0,0.9845000000000002,0.5425126968389996,0.5994109519088429,1.2,0.7192931422906114,1.0,0.5,2
Q004,curcumin,carcinogenesis,inhibits,0.14285714285714285,0.94,1.1,1.0,1.0,0.5425126968389996,0.6056109519088427,1.2,0.7267331422906113,1.0,1.0,2
Q004,curcumin,reactive oxygen species,induces,0.14285714285714285,0.94,1.1,1.0,1.0,0.5425126968389996,0.6056109519088427,1.1,0.6661720470997271,0.0,0.0,2
Q008,inflammation,cystic fibrosis,associated_with,1.0,0.9442857142857142,0.9,1.2,1.0,0.4915216608056117,0.8474564982416835,1.2,1.01694779789002,1.0,1.0,2
Q008,inflammation,dysbiosis,associated_with,0.42857142857142855,0.8233333333333334,1.1,1.1,0.9962333333333335,0.4915216608056117,0.6745212601464454,1.2,0.8094255121757344,1.0,1.0,2
Q008,cftr,cystic fibrosis,causes,0.2857142857142857,0.96,1.1,1.05,1.0,0.5500007408867326,0.6507145079803055,1.2,0.7808574095763666,0.5,0.0,2
Q008,cftr,inflammation,causes,0.2857142857142857,0.905,1.1,1.05,1.0,0.5500007408867326,0.6507145079803055,1.2,0.7808574095763666,1.0,0.0,2
Q008,cftr,neoplasms,suppresses,0.14285714285714285,0.82,1.1,1.0,0.902,0.5500007408867326,0.5686573651231627,1.2,0.6823888381477952,0.5,0.0,2
Q008,cftr,dysbiosis,causes,0.2857142857142857,0.9266666666666666,1.1,1.05,1.0,0.5500007408867326,0.6507145079803055,1.2,0.7808574095763666,1.0,0.0,2
Q008,inflammation,cftr,causes,0.2857142857142857,0.905,1.1,1.05,1.0,0.5500007408867326,0.6507145079803055,1.2,0.7808574095763666,1.0,0.0,2
Q008,inflammation,fatty acids volatile,promotes,0.14285714285714285,0.72,1.1,1.0,0.792,0.4915216608056117,0.5071136410988264,1.2,0.6085363693185917,0.0,0.0,2
Q008,inflammation,lipopolysaccharides,induces,0.14285714285714285,0.84,1.1,1.0,0.924,0.4915216608056117,0.5599136410988264,1.2,0.6718963693185916,0.0,0.0,2
Q008,inflammation,ifng,associated_with,0.14285714285714285,0.82,0.9,1.0,0.738,0.4915216608056117,0.4855136410988264,1.2,0.5826163693185916,0.5,0.5,2
Q008,cystic fibrosis,cftr,causes,0.2857142857142857,0.96,1.1,1.05,1.0,0.5500007408867326,0.6507145079803055,1.2,0.7808574095763666,1.0,0.0,2
Q008,cystic fibrosis,dysbiosis,associated_with,0.7142857142857143,0.9480000000000001,0.9,1.2,1.0,0.4440664048198782,0.7475056357316778,1.2,0.8970067628780134,1.0,1.0,2
Q008,dysbiosis,cystic fibrosis,associated_with,0.7142857142857143,0.9480000000000001,0.9,1.2,1.0,0.4440664048198782,0.7475056357316778,1.2,0.8970067628780134,1.0,1.0,2
Q008,cystic fibrosis,inflammation,associated_with,1.0,0.9442857142857142,0.9,1.2,1.0,0.4915216608056117,0.8474564982416835,1.2,1.01694779789002,1.0,1.0,2
Q011,metformin,diabetes mellitus type 2,treats,1.0,0.984,1.1,1.2,1.0,0.5379872225751501,0.8613961667725449,1.2,1.0336754001270538,0.0,0.0,2
Q011,mtor,metformin,associated_with,0.6,0.8266666666666667,1.1,1.1,1.0,0.5379872225751501,0.741396166772545,1.2,0.889675400127054,1.0,1.0,2
Q011,metformin,mtor,associated_with,0.6,0.8266666666666667,1.1,1.1,1.0,0.5379872225751501,0.741396166772545,1.2,0.889675400127054,1.0,1.0,2
Q011,mtor,prkaa2,associated_with,0.2,0.82,0.9,1.0,0.738,0.47622193762750914,0.49806658128825276,1.2,0.5976798975459033,1.0,1.0,2
Q011,metformin,hif1a,suppresses,0.4,0.875,1.1,1.05,1.0,0.5379872225751501,0.681396166772545,1.2,0.817675400127054,0.0,0.0,2
Q011,metformin,prkaa1,activates,0.6,0.93,1.1,1.1,1.0,0.5379872225751501,0.741396166772545,1.2,0.889675400127054,1.0,0.5,2
Q011,metformin,prkaa2,activates,0.2,0.96,1.1,1.0,1.0,0.5379872225751501,0.621396166772545,1.2,0.745675400127054,1.0,0.5,2
Q011,mtor,pp242,inhibits,0.2,0.97,1.1,1.0,1.0,0.47622193762750914,0.6028665812882528,1.2,0.7234398975459033,1.0,0.0,2
Q011,metformin,akt1,inhibits,0.2,0.9,1.1,1.0,0.9900000000000001,0.5379872225751501,0.617396166772545,1.2,0.740875400127054,0.0,0.0,2
Q011,metformin,hyperglycemia,treats,0.2,0.98,1.1,1.0,1.0,0.5379872225751501,0.621396166772545,1.2,0.745675400127054,0.0,0.0,2
Q011,metformin,ovarian neoplasms,treats,0.2,0.74,1.1,1.0,0.8140000000000001,0.5379872225751501,0.546996166772545,1.2,0.656395400127054,0.0,0.0,2
Q011,metformin,polycystic ovary syndrome,treats,0.2,0.9,1.1,1.0,0.9900000000000001,0.5379872225751501,0.617396166772545,1.2,0.740875400127054,0.0,0.0,2
Q011,metformin,thyroid neoplasms,inhibits,0.2,0.93,1.1,1.0,1.0,0.5379872225751501,0.621396166772545,1.2,0.745675400127054,0.0,0.0,2
Q015,covid-19,blood coagulation disorders,associated_with,1.0,0.9450000000000001,0.9,1.05,0.8930250000000001,0.4893542823388226,0.8040162847016469,1.2,0.9648195416419763,1.0,1.0,2
Q015,blood coagulation disorders,covid-19,associated_with,1.0,0.9450000000000001,0.9,1.05,0.8930250000000001,0.4893542823388226,0.8040162847016469,1.2,0.9648195416419763,1.0,1.0,2
Q015,covid-19,thromboinflammation,associated_with,0.5,0.83,0.9,1.0,0.747,0.4893542823388226,0.5956062847016468,1.2,0.7147275416419762,1.0,1.0,2
Q015,covid-19,thrombophilia,associated_with,0.5,0.88,0.9,1.0,0.792,0.4893542823388226,0.6136062847016468,1.2,0.7363275416419761,0.0,0.0,2
Q015,covid-19,complement,associated_with,0.5,0.84,0.9,1.0,0.756,0.4893542823388226,0.5992062847016468,1.2,0.7190475416419762,0.0,0.0,2
Q015,covid-19,d-dimer,associated_with,0.5,0.93,0.9,1.0,0.8370000000000001,0.4893542823388226,0.6316062847016468,1.2,0.7579275416419762,0.0,0.0,2
Q015,blood coagulation disorders,vascular system injuries,associated_with,0.5,0.7,0.9,1.0,0.63,0.4654748975840785,0.5416424692752235,1.2,0.6499709631302683,0.0,0.0,2
Q015,blood coagulation disorders,complement,associated_with,0.5,0.82,0.9,1.0,0.738,0.4654748975840785,0.5848424692752237,1.2,0.7018109631302684,0.0,0.0,2
Q015,blood coagulation disorders,d-dimer,associated_with,0.5,0.9,0.9,1.0,0.81,0.4654748975840785,0.6136424692752236,1.2,0.7363709631302683,0.0,0.0,2
Q015,vascular system injuries,blood coagulation disorders,associated_with,0.5,0.7,0.9,1.0,0.63,0.4654748975840785,0.5416424692752235,1.2,0.6499709631302683,0.0,0.0,2
Q016,muscular atrophy spinal,neuromuscular diseases,associated_with,0.3333333333333333,0.96,0.9,1.0,0.864,0.5792892915935975,0.6193867874780793,1.2,0.7432641449736951,0.5,0.5,2
Q016,muscular atrophy spinal,mitochondrial diseases,associated_with,1.0,0.81,0.9,1.1,0.8019000000000002,0.5792892915935975,0.7945467874780794,1.2,0.9534561449736952,1.0,1.0,2
Q016,muscular atrophy spinal,smn1,associated_with,0.3333333333333333,0.96,0.9,1.0,0.864,0.5792892915935975,0.6193867874780793,1.2,0.7432641449736951,0.5,0.0,2
Q018,ctla4,inhibitor,inhibits,0.5,0.9,1.1,1.0,0.9900000000000001,0.41636741393773774,0.6709102241813214,1.2,0.8050922690175857,0.5,0.0,2
Q018,pdcd1,inhibitor,inhibits,0.5,0.86,1.1,1.0,0.9460000000000001,0.4783627811916916,0.6719088343575076,1.2,0.8062906012290091,0.5,0.0,2
Q023,hypoxia,hif1a,associated_with,0.6666666666666666,0.81,0.9,1.05,0.7654500000000001,0.5710984017416013,0.6775095205224805,1.2,0.8130114246269765,1.0,1.0,2
Q023,hypoxia,neoplasms,associated_with,0.6666666666666666,0.9199999999999999,0.9,1.05,0.8694,0.5710984017416013,0.7190895205224804,1.2,0.8629074246269764,1.0,1.0,2
Q023,hypoxia,vasp,upregulates,0.3333333333333333,0.97,1.1,1.0,1.0,0.5710984017416013,0.6713295205224804,1.2,0.8055954246269764,1.0,1.0,2
Q023,hypoxia,oxygen,associated_with,0.3333333333333333,0.98,0.9,1.0,0.882,0.5710984017416013,0.6241295205224804,1.2,0.7489554246269764,0.5,0.5,2
Q023,hypoxia,stomach neoplasms,associated_with,0.3333333333333333,0.85,0.9,1.0,0.765,0.5710984017416013,0.5773295205224804,1.2,0.6927954246269765,0.5,0.5,2
Q023,neoplasm metastasis,neoplasms,associated_with,1.0,0.8700000000000001,0.9,1.1,0.8613000000000002,0.3783345987170209,0.7580203796151064,1.2,0.9096244555381277,0.5,0.5,2
Q023,neoplasms,neoplasm metastasis,associated_with,1.0,0.8700000000000001,0.9,1.1,0.8613000000000002,0.3783345987170209,0.7580203796151064,1.2,0.9096244555381277,0.5,0.5,2
Q023,hif1a,egln3,binds_to,0.3333333333333333,0.77,1.1,1.0,0.8470000000000001,0.525000310577636,0.5963000931732908,1.2,0.715560111807949,0.0,0.0,2
Q023,hif1a,snai1,activates,0.3333333333333333,0.885,1.1,1.0,0.9735000000000001,0.525000310577636,0.6469000931732909,1.2,0.7762801118079491,0.5,0.0,2
Q023,hif1a,zeb1,upregulates,0.3333333333333333,0.9666666666666667,1.1,1.0,1.0,0.525000310577636,0.6575000931732908,1.2,0.7890001118079489,1.0,1.0,2
Q023,hif1a,vhl,binds_to,0.3333333333333333,0.755,1.1,1.0,0.8305000000000001,0.525000310577636,0.5897000931732908,1.2,0.7076401118079488,0.0,0.0,2
Q023,hif1a,chrysophanic acid,inhibits,0.3333333333333333,0.88,1.1,1.0,0.9680000000000001,0.525000310577636,0.6447000931732908,1.2,0.7736401118079489,0.5,0.0,2
Q023,hif1a,isoflurane,increases,0.3333333333333333,0.98,1.1,1.0,1.0,0.525000310577636,0.6575000931732908,1.2,0.7890001118079489,1.0,0.0,2
Q025,inflammation,muscular dystrophy duchenne,associated_with,1.0,0.9266666666666667,0.9,1.1,0.9174000000000001,0.6299337100646619,0.8559401130193985,1.2,1.0271281356232782,1.0,1.0,2
Q025,dmd,muscular dystrophy duchenne,causes,0.3333333333333333,0.93,1.1,1.0,1.0,0.6299337100646619,0.6889801130193985,1.2,0.8267761356232782,0.5,0.0,2
Q025,muscular dystrophy duchenne,dmd,causes,0.3333333333333333,0.93,1.1,1.0,1.0,0.6299337100646619,0.6889801130193985,1.2,0.8267761356232782,0.5,0.0,2
Q025,muscular dystrophy duchenne,nfkb1,associated_with,0.3333333333333333,0.87,0.9,1.0,0.783,0.6299337100646619,0.6021801130193986,1.2,0.7226161356232782,1.0,1.0,2
Q025,muscular dystrophy duchenne,genetic diseases inborn,associated_with,0.3333333333333333,0.84,0.9,1.0,0.756,0.6299337100646619,0.5913801130193985,1.2,0.7096561356232782,0.5,0.0,2
Q025,muscular dystrophy duchenne,genetic diseases x-linked,associated_with,0.3333333333333333,0.97,0.9,1.0,0.873,0.6299337100646619,0.6381801130193986,1.2,0.7658161356232783,0.5,0.0,2
Q029,atherosclerosis,inflammation,promotes,0.5,0.94,1.1,1.0,1.0,0.5445497429740128,0.7133649228922039,1.2,0.8560379074706447,0.0,0.0,2
Q029,atherosclerosis,nad,ameliorates,0.5,0.7,1.1,1.0,0.77,0.5445497429740128,0.6213649228922039,1.2,0.7456379074706446,0.0,0.0,2
Q029,atherosclerosis,vascular system injuries,promotes,0.5,0.88,1.1,1.0,0.9680000000000001,0.5445497429740128,0.7005649228922038,1.2,0.8406779074706446,0.0,0.0,2
Q029,atherosclerosis,inflammaging,causes,0.5,0.87,1.1,1.0,0.9570000000000001,0.5445497429740128,0.6961649228922039,1.2,0.8353979074706447,0.0,0.0,2
Q029,atherosclerosis,cardiovascular diseases,related_to,1.0,0.81,0.9,1.05,0.7654500000000001,0.5445497429740128,0.7695449228922039,1.2,0.9234539074706446,0.5,0.5,2
Q029,atherosclerosis,cerebrovascular disorders,associated_with,0.5,0.68,0.9,1.0,0.6120000000000001,0.5445497429740128,0.5581649228922039,1.2,0.6697979074706446,1.0,1.0,2
Q029,inflammation,ethanol,induces,0.5,0.95,1.1,1.0,1.0,0.4324811456681991,0.6797443437004598,1.2,0.8156932124405517,0.5,0.0,2
Q029,cardiovascular diseases,ethanol,associated_with,0.5,0.78,0.9,1.0,0.7020000000000001,0.459245039015754,0.5685735117047263,1.2,0.6822882140456715,0.0,0.0,2
Q031,dermatitis atopic,il24,associated_with,0.16666666666666666,0.91,0.9,1.0,0.8190000000000001,0.6129528342209533,0.5614858502662861,1.2,0.6737830203195433,1.0,1.0,2
Q031,dermatitis atopic,il4,associated_with,0.16666666666666666,0.9,0.9,1.0,0.81,0.6129528342209533,0.557885850266286,1.2,0.6694630203195432,1.0,1.0,2
Q031,dermatitis atopic,il13,associated_with,0.16666666666666666,0.9,0.9,1.0,0.81,0.6129528342209533,0.557885850266286,1.2,0.6694630203195432,1.0,1.0,2
Q031,dermatitis atopic,dinitrochlorobenzene,induces,0.16666666666666666,0.98,1.1,1.0,1.0,0.6129528342209533,0.633885850266286,1.2,0.7606630203195431,1.0,0.0,2
Q031,dermatitis atopic,inflammation,associated_with,1.0,0.9666666666666667,0.9,1.2,1.0,0.6129528342209533,0.883885850266286,1.2,1.060663020319543,1.0,1.0,2
Q034,diabetic retinopathy,inflammation,associated_with,1.0,0.95,1.1,1.05,1.0,0.6267157369145684,0.8880147210743705,1.2,1.0656176652892446,1.0,1.0,2
Q034,diabetic retinopathy,vegfa,associated_with,0.5,0.78,0.9,1.0,0.7020000000000001,0.6267157369145684,0.6188147210743706,1.2,0.7425776652892447,1.0,1.0,2
Q034,diabetic retinopathy,diabetes mellitus,causes,1.0,0.965,1.1,1.05,1.0,0.6267157369145684,0.8880147210743705,1.2,1.0656176652892446,1.0,0.0,2
Q034,diabetic retinopathy,macular edema,causes,1.0,0.825,1.1,1.05,0.952875,0.6267157369145684,0.8691647210743705,1.2,1.0429976652892445,0.0,0.0,2
Q034,diabetic retinopathy,bevacizumab,treats,0.5,0.86,1.1,1.0,0.9460000000000001,0.6267157369145684,0.7164147210743705,1.2,0.8596976652892446,0.0,0.0,2
Q034,diabetic retinopathy,blindness,causes,0.5,0.97,1.1,1.0,1.0,0.6267157369145684,0.7380147210743706,1.2,0.8856176652892447,0.0,0.0,2
Q034,diabetic retinopathy,kdr,associated_with,0.5,0.86,0.9,1.0,0.774,0.6267157369145684,0.6476147210743706,1.2,0.7771376652892447,0.0,0.0,2
Q034,diabetic retinopathy,gja1,associated_with,0.5,0.94,0.9,1.0,0.846,0.6267157369145684,0.6764147210743705,1.2,0.8116976652892446,1.0,1.0,2
Q034,diabetic retinopathy,ren,associated_with,0.5,0.71,0.9,1.0,0.639,0.6267157369145684,0.5936147210743705,1.2,0.7123376652892446,0.0,0.0,2
Q034,diabetic retinopathy,vascular diseases,associated_with,0.5,0.92,0.9,1.0,0.8280000000000001,0.6267157369145684,0.6692147210743706,1.2,0.8030576652892447,1.0,1.0,2
Q034,vegfa,inflammation,associated_with,0.5,0.62,0.9,1.0,0.558,0.5416271435997555,0.5356881430799267,1.2,0.642825771695912,0.0,0.0,2
Q034,vegfa,macular edema,associated_with,1.0,0.8300000000000001,0.9,1.05,0.7843500000000001,0.5416271435997555,0.7762281430799267,1.2,0.9314737716959121,1.0,1.0,2
Q034,inflammation,vegfa,associated_with,0.5,0.62,0.9,1.0,0.558,0.5416271435997555,0.5356881430799267,1.2,0.642825771695912,0.0,0.0,2
Q034,inflammation,macular edema,causes,1.0,0.935,1.1,1.05,1.0,0.4409542593052057,0.8322862777915616,1.2,0.9987435333498739,0.0,0.0,2
Q034,macular edema,vegfa,associated_with,1.0,0.8300000000000001,0.9,1.05,0.7843500000000001,0.5416271435997555,0.7762281430799267,1.2,0.9314737716959121,1.0,1.0,2
Q034,macular edema,inflammation,causes,1.0,0.935,1.1,1.05,1.0,0.4409542593052057,0.8322862777915616,1.2,0.9987435333498739,0.0,0.0,2
Q037,hepatitis b,carcinoma hepatocellular,causes,0.4,0.9025000000000001,1.1,1.15,1.0,0.6218992224858545,0.7065697667457563,1.2,0.8478837200949075,1.0,1.0,2
Q037,carcinoma hepatocellular,x,promotes,0.3,0.9166666666666666,1.1,1.1,1.0,0.5625761221718398,0.658772836651552,1.2,0.7905274039818623,0.0,0.0,2
Q037,carcinoma hepatocellular,liver cirrhosis,co_occurs_with,0.2,0.85,1.1,1.05,0.9817500000000001,0.5625761221718398,0.621472836651552,1.2,0.7457674039818624,0.5,0.0,2
Q037,carcinoma hepatocellular,neoplasms,associated_with,0.5,0.828,0.9,1.2,0.8942399999999999,0.5625761221718398,0.676468836651552,1.2,0.8117626039818624,0.5,0.5,2
Q037,carcinoma hepatocellular,hepatitis b chronic,causes,0.1,0.98,1.1,1.0,1.0,0.6342473429208028,0.6202742028762409,1.2,0.7443290434514891,1.0,0.0,2
Q037,carcinoma hepatocellular,fibrosis,associated_with,0.3,0.71,0.9,1.1,0.7029000000000001,0.5625761221718398,0.539932836651552,1.2,0.6479194039818624,0.5,0.0,2
Q037,hepatitis b chronic,carcinoma hepatocellular,causes,0.1,0.98,1.1,1.0,1.0,0.6342473429208028,0.6202742028762409,1.2,0.7443290434514891,1.0,1.0,2
Q037,carcinoma hepatocellular,pres2/,promotes,0.1,0.92,1.1,1.0,1.0,0.5625761221718398,0.598772836651552,1.2,0.7185274039818624,0.0,0.0,2
Q037,hepatitis b chronic,inflammation,causes,0.1,0.84,1.1,1.0,0.924,0.6342473429208028,0.5898742028762409,1.2,0.7078490434514891,0.5,0.0,2
Q037,carcinoma hepatocellular,death,associated_with,0.1,0.91,0.9,1.0,0.8190000000000001,0.5625761221718398,0.526372836651552,1.2,0.6316474039818624,0.5,0.0,2
Q048,melatonin,bone diseases,prevents,1.0,0.77,1.1,1.1,0.9317000000000002,0.5104904326798763,0.825827129803963,1.2,0.9909925557647555,1.0,0.5,2
Q048,melatonin,osteoporosis,associated_with,0.6666666666666666,0.8200000000000001,1.1,1.05,0.9471000000000002,0.5104904326798763,0.7319871298039629,1.2,0.8783845557647554,1.0,1.0,2
Q048,melatonin,mapk14,inhibits,0.3333333333333333,0.94,1.1,1.0,1.0,0.5104904326798763,0.6531471298039628,1.2,0.7837765557647554,1.0,0.0,2
Q048,melatonin,ctnnb1,activates,0.3333333333333333,0.82,1.1,1.0,0.902,0.5104904326798763,0.6139471298039628,1.2,0.7367365557647554,0.0,0.0,2
Q048,melatonin,nfatc1,inhibits,0.3333333333333333,0.89,1.1,1.0,0.9790000000000001,0.5104904326798763,0.6447471298039629,1.2,0.7736965557647554,1.0,0.5,2
Q048,melatonin,mapk8,inhibits,0.3333333333333333,0.94,1.1,1.0,1.0,0.5104904326798763,0.6531471298039628,1.2,0.7837765557647554,0.0,0.0,2
Q048,melatonin,il1b,prevents,0.3333333333333333,0.86,1.1,1.0,0.9460000000000001,0.5104904326798763,0.6315471298039629,1.2,0.7578565557647554,0.0,0.0,2
Q048,melatonin,il18,prevents,0.3333333333333333,0.91,1.1,1.0,1.0,0.5104904326798763,0.6531471298039628,1.2,0.7837765557647554,0.0,0.0,2
Q048,melatonin,nfkb1,inhibits,0.3333333333333333,0.9,1.1,1.0,0.9900000000000001,0.5104904326798763,0.6491471298039629,1.2,0.7789765557647556,1.0,1.0,2
Q048,melatonin,tnf,inhibits,0.3333333333333333,0.95,1.1,1.0,1.0,0.5104904326798763,0.6531471298039628,1.2,0.7837765557647554,1.0,1.0,2
Q048,melatonin,tnfsf11,regulates,0.6666666666666666,0.9199999999999999,1.1,1.05,1.0,0.5104904326798763,0.7531471298039628,1.2,0.9037765557647554,0.0,0.0,2
Q048,melatonin,inflammation,decreases,0.3333333333333333,0.92,1.1,1.0,1.0,0.5104904326798763,0.6531471298039628,1.2,0.7837765557647554,0.0,0.0,2
Q048,melatonin,fractures bone,suppresses,0.3333333333333333,0.9,1.1,1.0,0.9900000000000001,0.5104904326798763,0.6491471298039629,1.2,0.7789765557647556,0.0,0.0,2
Q048,melatonin,calcium,suppresses,0.3333333333333333,0.98,1.1,1.0,1.0,0.5104904326798763,0.6531471298039628,1.1,0.7184618427843592,1.0,1.0,2
