question_id,domain,question,edge_id,source,target,relation_type,supporting_titles,pmids,min_hop_count,max_path_score,rater_id,biologically_meaningful,relation_type_correct,notes
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E02,curcumin,neoplasm metastasis,inhibits,The versatile role of curcumin in cancer prevention and treatment: A focus on PI3K/AKT pathway.; Curcumin and Gastric Cancer: a Review on Mechanisms of Action.; Curcumin induces ferroptosis and apoptosis in osteosarcoma cells by regulating Nrf2/GPX4 signaling pathway.,29693253;30725357;38166505,1,0.739,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] None of the provided titles mention metastasis, so there is no support for this specific relationship."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E03,curcumin,inflammation,ameliorates,The versatile role of curcumin in cancer prevention and treatment: A focus on PI3K/AKT pathway.; Curcumin and Cancer.; Versatile role of curcumin and its derivatives in lung cancer therapy.,29693253;31590362;32519340,1,0.666,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] None of the provided titles mention inflammation."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E04,curcumin,nfkb1,inhibits,Mechanisms of apoptosis modulation by curcumin: Implications for cancer therapy.; Curcumin in prostate cancer: a systematic review of molecular mechanisms and nanoformulated therapeutic strategies.,30623450;41109942,1,0.593,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] None of the provided titles mention NFKB1 or NF-kB."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E05,curcumin,polyphenols,associated_with,Curcumin and Cancer.; Curcumin and its anti-colorectal cancer potential: From mechanisms of action to autophagy.; Curcumin in prostate cancer: a systematic review of molecular mechanisms and nanoformulated therapeutic strategies.,31590362;38699926;41109942,1,0.562,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] None of the provided titles mention polyphenols."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E06,curcumin,nfe2l2,regulates,Curcumin induces ferroptosis and apoptosis in osteosarcoma cells by regulating Nrf2/GPX4 signaling pathway.,38166505,1,0.519,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly states that curcumin regulates the Nrf2 (gene symbol NFE2L2) signaling pathway."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E07,curcumin,akt1,regulates,Curcumin in prostate cancer: a systematic review of molecular mechanisms and nanoformulated therapeutic strategies.,41109942,1,0.519,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The provided title does not mention AKT1."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E08,curcumin,mtor,regulates,Curcumin in prostate cancer: a systematic review of molecular mechanisms and nanoformulated therapeutic strategies.,41109942,1,0.519,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The provided title does not mention mTOR."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E09,curcumin,cox2,inhibits,Mechanisms of apoptosis modulation by curcumin: Implications for cancer therapy.,30623450,1,0.519,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The provided title does not mention COX2."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E10,curcumin,pik3cb,regulates,Curcumin in prostate cancer: a systematic review of molecular mechanisms and nanoformulated therapeutic strategies.,41109942,1,0.519,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The provided title does not mention PIK3CB or PI3K."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E11,curcumin,gpx4,regulates,Curcumin induces ferroptosis and apoptosis in osteosarcoma cells by regulating Nrf2/GPX4 signaling pathway.,38166505,1,0.519,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly states that curcumin regulates the GPX4 signaling pathway."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E12,curcumin,tp53,upregulates,Mechanisms of apoptosis modulation by curcumin: Implications for cancer therapy.,30623450,1,0.519,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The provided title does not mention TP53 or p53."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E13,curcumin,breast neoplasms,treats,Targeting STAT3 signaling pathway by curcumin and its analogues for breast cancer: A narrative review.,39219410,1,0.519,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly mentions curcumin as a targeted therapy for breast cancer (breast neoplasms)."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E14,curcumin,lung neoplasms,treats,Versatile role of curcumin and its derivatives in lung cancer therapy.,32519340,1,0.519,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly mentions curcumin in the context of lung cancer therapy."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E15,curcumin,prostatic neoplasms,treats,Curcumin in prostate cancer: a systematic review of molecular mechanisms and nanoformulated therapeutic strategies.,41109942,1,0.519,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly mentions curcumin as a therapeutic strategy for prostate cancer (prostatic neoplasms)."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E16,curcumin,osteosarcoma,treats,Curcumin induces ferroptosis and apoptosis in osteosarcoma cells by regulating Nrf2/GPX4 signaling pathway.,38166505,1,0.519,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly mentions curcumin inducing apoptosis in osteosarcoma cells, supporting a therapeutic relationship."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E17,curcumin,stomach neoplasms,treats,Curcumin and Gastric Cancer: a Review on Mechanisms of Action.,30725357,1,0.519,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title explicitly mentions curcumin in the context of gastric cancer (stomach neoplasms)."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E18,curcumin,carcinogenesis,inhibits,The versatile role of curcumin in cancer prevention and treatment: A focus on PI3K/AKT pathway.,29693253,1,0.519,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title mentions the role of curcumin in cancer prevention, which supports the inhibition of carcinogenesis."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E19,curcumin,liproxstatin-1,blocks,Curcumin induces ferroptosis and apoptosis in osteosarcoma cells by regulating Nrf2/GPX4 signaling pathway.,38166505,1,0.476,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The provided title does not mention liproxstatin-1."
Q004,cancer,Which genes mediate a possible 2-hop path between curcumin and apoptosis?,Q004-E20,curcumin,bardoxolone methyl,blocks,Curcumin induces ferroptosis and apoptosis in osteosarcoma cells by regulating Nrf2/GPX4 signaling pathway.,38166505,1,0.476,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The provided title does not mention bardoxolone methyl."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E01,inflammation,cystic fibrosis,associated_with,"The cystic fibrosis intestine.; Defective CFTR- beta-catenin interaction promotes NF-kappaB nuclear translocation and intestinal inflammation in cystic fibrosis.; The Enigmatic Gut in Cystic Fibrosis: Linking Inflammation, Dysbiosis, and the Increased Risk of Malignancy.",23788646;27588407;28155088,1,0.796,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly mention 'intestinal inflammation in cystic fibrosis' and link inflammation to cystic fibrosis, supporting an 'associated_with' relationship."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E02,cftr,cystic fibrosis,causes,Fecal Dysbiosis and Inflammation in Intestinal-Specific Cftr Knockout Mice on Regimens Preventing Intestinal Obstruction.; Fecal dysbiosis and inflammation in intestinal-specific Cftr knockout mice on regimens preventing intestinal obstruction.; Prominent role of gut dysbiosis in the pathogenesis of cystic fibrosis-related liver disease in mice.,37546931;38073491;38554847,1,0.608,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] While CFTR and cystic fibrosis are biologically related, the titles do not state that CFTR 'causes' cystic fibrosis; rather, they mention Cftr knockout mice as models for cystic fibrosis-related diseases."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E03,inflammation,dysbiosis,associated_with,"The Enigmatic Gut in Cystic Fibrosis: Linking Inflammation, Dysbiosis, and the Increased Risk of Malignancy.; Fecal Dysbiosis and Inflammation in Intestinal-Specific Cftr Knockout Mice on Regimens Preventing Intestinal Obstruction.; Prominent role of gut dysbiosis in the pathogenesis of cystic fibrosis-related liver disease in mice.",28155088;37546931;38554847,1,0.587,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly link inflammation and dysbiosis ('Linking Inflammation, Dysbiosis', 'Fecal Dysbiosis and Inflammation'), supporting an 'associated_with' relationship."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E04,cftr,inflammation,causes,Fecal Dysbiosis and Inflammation in Intestinal-Specific Cftr Knockout Mice on Regimens Preventing Intestinal Obstruction.; Prominent role of gut dysbiosis in the pathogenesis of cystic fibrosis-related liver disease in mice.,37546931;38554847,1,0.555,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles indicate that Cftr *knockout* (absence or dysfunction of CFTR) is associated with inflammation, meaning CFTR itself does not 'cause' inflammation."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E05,cftr,dysbiosis,causes,Fecal Dysbiosis and Inflammation in Intestinal-Specific Cftr Knockout Mice on Regimens Preventing Intestinal Obstruction.; Prominent role of gut dysbiosis in the pathogenesis of cystic fibrosis-related liver disease in mice.,37546931;38554847,1,0.555,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles show that Cftr *knockout* is associated with dysbiosis. Therefore, CFTR itself does not 'cause' dysbiosis; its absence does."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E06,inflammation,cftr,causes,"Intestinal Inflammation and Alterations in the Gut Microbiota in Cystic Fibrosis: A Review of the Current Evidence, Pathophysiology and Future Directions.; Fecal Dysbiosis and Inflammation in Intestinal-Specific Cftr Knockout Mice on Regimens Preventing Intestinal Obstruction.; Prominent role of gut dysbiosis in the pathogenesis of cystic fibrosis-related liver disease in mice.",35160099;37546931;38554847,1,0.555,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles mention inflammation in Cftr knockout mice, but there is no evidence in the titles that inflammation 'causes' CFTR."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E07,cftr,bicarbonates,regulates,Prominent role of gut dysbiosis in the pathogenesis of cystic fibrosis-related liver disease in mice.,38554847,1,0.502,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Bicarbonates are not mentioned in the supporting title, making this relation unsupported by the provided text."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E08,cftr,chlorine,regulates,Prominent role of gut dysbiosis in the pathogenesis of cystic fibrosis-related liver disease in mice.,38554847,1,0.502,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Chlorine is not mentioned in the supporting title, making this relation unsupported by the provided text."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E09,cftr,neoplasms,suppresses,"The Enigmatic Gut in Cystic Fibrosis: Linking Inflammation, Dysbiosis, and the Increased Risk of Malignancy.",28155088,1,0.502,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] CFTR is not mentioned in the supporting title, and the title does not state that CFTR suppresses neoplasms (malignancy)."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E10,cftr,cholangiopathy,causes,Prominent role of gut dysbiosis in the pathogenesis of cystic fibrosis-related liver disease in mice.,38554847,1,0.502,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Neither CFTR nor cholangiopathy are explicitly mentioned in the supporting title (only cystic fibrosis and liver disease are mentioned)."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E11,inflammation,lipopolysaccharides,induces,Prominent role of gut dysbiosis in the pathogenesis of cystic fibrosis-related liver disease in mice.,38554847,1,0.481,gemini-3.1-pro-preview,0,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Lipopolysaccharides are not mentioned in the supporting title, making this relation unsupported."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E12,inflammation,gastrointestinal neoplasms,contributes_to,"The Enigmatic Gut in Cystic Fibrosis: Linking Inflammation, Dysbiosis, and the Increased Risk of Malignancy.",28155088,1,0.457,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The title 'The Enigmatic Gut... Linking Inflammation... and the Increased Risk of Malignancy' supports that inflammation contributes to gastrointestinal neoplasms."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E13,cystic fibrosis,cftr,causes,"The cystic fibrosis intestine.; Impact of CFTR modulation with Ivacaftor on Gut Microbiota and Intestinal Inflammation.; Cystic Fibrosis, CFTR, and Colorectal Cancer.; Fecal Dysbiosis and Inflammation in Intestinal-Specific Cftr Knockout Mice on Regimens Preventing Intestinal Obstruction.; Fecal dysbiosis and inflammation in intestinal-specific Cftr knockout mice on regimens preventing intestinal obstruction.; Prominent role of gut dysbiosis in the pathogenesis of cystic fibrosis-related liver disease in mice.",23788646;30546102;32326161;37546931;38073491;38554847,2,0.604,gemini-3.1-pro-preview,1,0,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] Cystic fibrosis and CFTR are related, but cystic fibrosis does not 'cause' CFTR. Mutations in the CFTR gene cause cystic fibrosis."
Q008,rare disease,What candidate mechanisms connect CFTR variants to intestinal inflammation?,Q008-E14,cystic fibrosis,dysbiosis,associated_with,"The Enigmatic Gut in Cystic Fibrosis: Linking Inflammation, Dysbiosis, and the Increased Risk of Malignancy.; Impact of CFTR modulation with Ivacaftor on Gut Microbiota and Intestinal Inflammation.; Cystic Fibrosis, CFTR, and Colorectal Cancer.",28155088;30546102;32326161,2,0.591,gemini-3.1-pro-preview,1,1,"[AI-GENERATED RATING -- Gemini 3.1 Pro. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly link cystic fibrosis with dysbiosis and gut microbiota alterations, supporting an 'associated_with' relationship."
